id,total_pop_control,total_pop_result,total_pop_diff,total_pop_pct_error
127,1801.0,1839,38.0,2.109938922820655
128,1538.0,1574,36.0,2.340702210663199
129,1105.0,1173,68.0,6.153846153846154
130,1772.0,1846,74.0,4.17607223476298
131,1317.0,1582,265.0,20.121488230827637
132,1338.0,1223,-115.0,-8.594917787742899
133,743.0,729,-14.0,-1.8842530282637955
134,2051.0,1691,-360.0,-17.552413456850317
135,1180.0,879,-301.0,-25.508474576271183
136,1240.0,1548,308.0,24.838709677419356
137,1351.0,1553,202.0,14.951887490747595
138,1549.0,1818,269.0,17.36604260813428
139,1190.0,855,-335.0,-28.15126050420168
140,1500.0,1239,-261.0,-17.4
141,672.0,852,180.0,26.785714285714285
142,1210.0,1268,58.0,4.793388429752066
143,839.0,888,49.0,5.8402860548271756
144,710.0,852,142.0,20.0
145,608.0,716,108.0,17.763157894736842
146,1713.0,1490,-223.0,-13.018096906012843
147,1757.0,1600,-157.0,-8.935685828116107
148,824.0,1098,274.0,33.25242718446602
149,717.0,843,126.0,17.573221757322173
150,749.0,665,-84.0,-11.214953271028037
151,1112.0,1211,99.0,8.902877697841728
152,2352.0,2130,-222.0,-9.438775510204081
153,1519.0,1385,-134.0,-8.821593153390388
154,2334.0,2665,331.0,14.18166238217652
155,871.0,887,16.0,1.8369690011481057
156,2300.0,1997,-303.0,-13.173913043478262
157,1475.0,1267,-208.0,-14.101694915254237
158,714.0,1151,437.0,61.20448179271709
159,1698.0,1554,-144.0,-8.480565371024735
160,1587.0,1361,-226.0,-14.240705734089476
161,968.0,858,-110.0,-11.363636363636363
162,875.0,1329,454.0,51.88571428571429
163,1165.0,1244,79.0,6.7811158798283255
164,1500.0,1362,-138.0,-9.2
165,1007.0,1008,1.0,0.09930486593843098
166,1608.0,1352,-256.0,-15.92039800995025
167,1646.0,1210,-436.0,-26.48845686512758
168,1773.0,1504,-269.0,-15.172024816694869
169,689.0,863,174.0,25.25399129172714
170,922.0,942,20.0,2.1691973969631237
171,482.0,702,220.0,45.643153526970956
172,1689.0,1781,92.0,5.447010065127294
173,1478.0,1511,33.0,2.2327469553450605
174,1102.0,1106,4.0,0.3629764065335753
175,1703.0,1369,-334.0,-19.61244862008221
176,1299.0,1115,-184.0,-14.164742109314856
177,725.0,793,68.0,9.379310344827587
178,835.0,1028,193.0,23.11377245508982
179,849.0,975,126.0,14.840989399293287
180,1163.0,1504,341.0,29.3207222699914
181,1393.0,1504,111.0,7.968413496051687
182,1065.0,1095,30.0,2.8169014084507045
183,571.0,1047,476.0,83.36252189141857
184,1771.0,1589,-182.0,-10.276679841897234
185,1431.0,1640,209.0,14.605171208944794
186,1127.0,1048,-79.0,-7.009760425909494
187,938.0,938,0.0,0.0
188,666.0,762,96.0,14.414414414414415
189,1110.0,1121,11.0,0.990990990990991
190,1761.0,1868,107.0,6.076093128904032
191,1765.0,1722,-43.0,-2.4362606232294617
192,539.0,528,-11.0,-2.0408163265306123
193,2555.0,2436,-119.0,-4.657534246575342
194,2585.0,2392,-193.0,-7.46615087040619
195,3583.0,2937,-646.0,-18.029584147362545
196,1369.0,1669,300.0,21.91380569758948
197,1431.0,1365,-66.0,-4.612159329140461
198,1424.0,1304,-120.0,-8.426966292134832
199,565.0,539,-26.0,-4.601769911504425
200,1530.0,1308,-222.0,-14.50980392156863
201,1373.0,1259,-114.0,-8.30298616168973
202,662.0,887,225.0,33.987915407854985
203,979.0,940,-39.0,-3.983656792645557
204,1045.0,748,-297.0,-28.421052631578945
205,1395.0,1444,49.0,3.512544802867384
206,1083.0,1005,-78.0,-7.202216066481995
207,1037.0,1087,50.0,4.821600771456123
208,1245.0,1394,149.0,11.967871485943775
209,996.0,994,-2.0,-0.2008032128514056
210,1748.0,1408,-340.0,-19.450800915331808
211,814.0,782,-32.0,-3.9312039312039313
212,1505.0,1662,157.0,10.43189368770764
213,1045.0,1221,176.0,16.842105263157894
214,1577.0,1622,45.0,2.8535193405199744
215,1051.0,1234,183.0,17.411988582302566
216,1285.0,1606,321.0,24.980544747081712
217,868.0,935,67.0,7.71889400921659
218,985.0,1063,78.0,7.918781725888325
219,1140.0,1384,244.0,21.403508771929825
220,1153.0,1401,248.0,21.5091066782307
221,1026.0,1156,130.0,12.670565302144249
222,1058.0,912,-146.0,-13.799621928166353
223,1664.0,1535,-129.0,-7.752403846153847
224,1930.0,1651,-279.0,-14.455958549222798
225,2551.0,1940,-611.0,-23.951391611132888
226,1327.0,1510,183.0,13.790504898266768
227,1019.0,1312,293.0,28.753680078508342
228,1212.0,1255,43.0,3.5478547854785476
229,1484.0,1263,-221.0,-14.892183288409703
230,1036.0,1039,3.0,0.28957528957528955
231,1100.0,1200,100.0,9.090909090909092
232,578.0,903,325.0,56.22837370242214
233,987.0,1387,400.0,40.52684903748733
234,873.0,1129,256.0,29.3241695303551
235,1271.0,1071,-200.0,-15.735641227380015
236,1813.0,1640,-173.0,-9.542195256480971
237,2077.0,1774,-303.0,-14.588348579682235
238,2089.0,1743,-346.0,-16.562948779320248
239,1699.0,1461,-238.0,-14.008240141259565
240,1771.0,1997,226.0,12.761151891586675
241,1062.0,1041,-21.0,-1.977401129943503
242,1250.0,1066,-184.0,-14.719999999999999
243,662.0,907,245.0,37.00906344410876
244,1818.0,1806,-12.0,-0.6600660066006601
245,1616.0,1602,-14.0,-0.8663366336633664
246,554.0,606,52.0,9.386281588447654
247,1166.0,1153,-13.0,-1.1149228130360207
248,1330.0,1405,75.0,5.639097744360902
249,1084.0,1313,229.0,21.125461254612546
250,2251.0,2306,55.0,2.4433585073300756
251,1116.0,1215,99.0,8.870967741935484
252,1629.0,1650,21.0,1.289134438305709
253,1180.0,990,-190.0,-16.101694915254235
254,750.0,991,241.0,32.13333333333333
255,1742.0,1738,-4.0,-0.2296211251435132
256,1436.0,1373,-63.0,-4.387186629526462
257,1223.0,1251,28.0,2.2894521668029433
258,1320.0,1059,-261.0,-19.772727272727273
259,1228.0,1435,207.0,16.856677524429966
260,1097.0,1195,98.0,8.933454876937102
261,970.0,1140,170.0,17.525773195876287
262,1657.0,1510,-147.0,-8.871454435727218
263,1689.0,1473,-216.0,-12.788632326820604
264,1455.0,1128,-327.0,-22.474226804123713
265,820.0,1207,387.0,47.19512195121951
266,645.0,976,331.0,51.31782945736434
267,815.0,860,45.0,5.521472392638037
268,1110.0,1086,-24.0,-2.1621621621621623
269,1420.0,1299,-121.0,-8.52112676056338
270,1612.0,1292,-320.0,-19.851116625310176
271,2770.0,2860,90.0,3.2490974729241873
272,1333.0,1327,-6.0,-0.45011252813203295
273,886.0,945,59.0,6.659142212189615
274,2135.0,2250,115.0,5.386416861826698
275,1146.0,1104,-42.0,-3.664921465968586
276,1336.0,1399,63.0,4.715568862275449
277,1634.0,1317,-317.0,-19.400244798041616
278,809.0,1256,447.0,55.25339925834364
279,1810.0,375,-1435.0,-79.28176795580112
280,2271.0,1594,-677.0,-29.810656098634965
281,1163.0,1337,174.0,14.961306964746345
282,1293.0,1116,-177.0,-13.68909512761021
283,1129.0,1247,118.0,10.45172719220549
284,860.0,591,-269.0,-31.279069767441857
285,834.0,1333,499.0,59.832134292565954
286,1966.0,2079,113.0,5.747711088504578
287,694.0,1381,687.0,98.9913544668588
288,1801.0,709,-1092.0,-60.6329816768462
289,2309.0,1149,-1160.0,-50.23819835426592
290,1644.0,867,-777.0,-47.262773722627735
