MAZ,num_hh,gq_pop,gq_military,gq_university,gq_other,MAZ_ID
13598.0,18,0,0,0,0,13598
13599.0,69,0,0,0,0,13599
13600.0,59,0,0,0,0,13600
13601.0,119,0,0,0,0,13601
13614.0,181,0,0,0,0,13614
13615.0,58,0,0,0,0,13615
13616.0,70,0,0,0,0,13616
13617.0,67,0,0,0,0,13617
13618.0,63,0,0,0,0,13618
13619.0,46,0,0,0,0,13619
13620.0,60,0,0,0,0,13620
13623.0,56,0,0,0,0,13623
13624.0,55,0,0,0,0,13624
13625.0,40,0,0,0,0,13625
13626.0,56,0,0,0,0,13626
13627.0,67,0,0,0,0,13627
13628.0,25,0,0,0,0,13628
13630.0,42,0,0,0,0,13630
13634.0,57,0,0,0,0,13634
13635.0,97,0,0,0,0,13635
13636.0,46,0,0,0,0,13636
13637.0,61,0,0,0,0,13637
13638.0,147,0,0,0,0,13638
13639.0,53,0,0,0,0,13639
13640.0,141,0,0,0,0,13640
13643.0,134,0,0,0,0,13643
13644.0,49,0,0,0,0,13644
13645.0,148,0,0,0,0,13645
13646.0,175,0,0,0,0,13646
13648.0,161,4,0,0,4,13648
13649.0,1,0,0,0,0,13649
13650.0,235,0,0,0,0,13650
13651.0,47,5,0,0,5,13651
13652.0,21,0,0,0,0,13652
13653.0,45,0,0,0,0,13653
13655.0,105,0,0,0,0,13655
13656.0,80,27,0,0,27,13656
13657.0,0,0,0,0,0,13657
13659.0,108,0,0,0,0,13659
13660.0,78,0,0,0,0,13660
13661.0,25,0,0,0,0,13661
13664.0,51,0,0,0,0,13664
13665.0,71,0,0,0,0,13665
13668.0,52,0,0,0,0,13668
13677.0,91,0,0,0,0,13677
13679.0,50,0,0,0,0,13679
13680.0,43,0,0,0,0,13680
13681.0,78,0,0,0,0,13681
13682.0,66,0,0,0,0,13682
13685.0,107,0,0,0,0,13685
13688.0,54,0,0,0,0,13688
13690.0,81,0,0,0,0,13690
13691.0,66,0,0,0,0,13691
13692.0,47,0,0,0,0,13692
13696.0,56,0,0,0,0,13696
13697.0,20,0,0,0,0,13697
13699.0,81,0,0,0,0,13699
13702.0,114,0,0,0,0,13702
13703.0,39,0,0,0,0,13703
13704.0,243,0,0,0,0,13704
13705.0,119,0,0,0,0,13705
13707.0,0,0,0,0,0,13707
13712.0,0,34,0,0,34,13712
13714.0,53,0,0,0,0,13714
13715.0,109,0,0,0,0,13715
13717.0,78,0,0,0,0,13717
13718.0,119,0,0,0,0,13718
13719.0,72,0,0,0,0,13719
13723.0,21,0,0,0,0,13723
13724.0,2,5,0,0,5,13724
13725.0,0,0,0,0,0,13725
13726.0,120,6,0,0,6,13726
13727.0,0,0,0,0,0,13727
13729.0,0,4,0,0,4,13729
13731.0,0,0,0,0,0,13731
13734.0,0,0,0,0,0,13734
13735.0,78,0,0,0,0,13735
13736.0,46,5,0,0,5,13736
13740.0,38,0,0,0,0,13740
13742.0,66,0,0,0,0,13742
13743.0,89,0,0,0,0,13743
13750.0,62,0,0,0,0,13750
13751.0,25,0,0,0,0,13751
13753.0,60,10,0,0,10,13753
13754.0,17,15,0,0,15,13754
13755.0,91,0,0,0,0,13755
13759.0,0,0,0,0,0,13759
13761.0,45,0,0,0,0,13761
13763.0,49,0,0,0,0,13763
13765.0,63,0,0,0,0,13765
13767.0,51,0,0,0,0,13767
13768.0,51,0,0,0,0,13768
13769.0,57,0,0,0,0,13769
13771.0,43,0,0,0,0,13771
13772.0,82,0,0,0,0,13772
13782.0,138,0,0,0,0,13782
13783.0,42,0,0,0,0,13783
13785.0,81,0,0,0,0,13785
13786.0,126,0,0,0,0,13786
13790.0,64,0,0,0,0,13790
13791.0,62,0,0,0,0,13791
13792.0,70,0,0,0,0,13792
13793.0,40,0,0,0,0,13793
13794.0,63,0,0,0,0,13794
13795.0,57,0,0,0,0,13795
13796.0,72,0,0,0,0,13796
13798.0,62,0,0,0,0,13798
13799.0,46,0,0,0,0,13799
13800.0,57,0,0,0,0,13800
13802.0,705,0,0,0,0,13802
13803.0,422,5,0,0,5,13803
13809.0,30,0,0,0,0,13809
13811.0,88,0,0,0,0,13811
13812.0,45,0,0,0,0,13812
13813.0,12,0,0,0,0,13813
13814.0,43,0,0,0,0,13814
13815.0,309,0,0,0,0,13815
13817.0,65,0,0,0,0,13817
13818.0,83,20,0,0,20,13818
13819.0,0,0,0,0,0,13819
13820.0,101,0,0,0,0,13820
13824.0,28,0,0,0,0,13824
13826.0,64,0,0,0,0,13826
13827.0,57,0,0,0,0,13827
13832.0,51,0,0,0,0,13832
13833.0,60,0,0,0,0,13833
13834.0,0,0,0,0,0,13834
13844.0,102,0,0,0,0,13844
13845.0,354,81,0,0,81,13845
13846.0,72,0,0,0,0,13846
13847.0,42,0,0,0,0,13847
13848.0,65,0,0,0,0,13848
13849.0,65,0,0,0,0,13849
13850.0,0,0,0,0,0,13850
13851.0,64,0,0,0,0,13851
13852.0,55,0,0,0,0,13852
13854.0,36,0,0,0,0,13854
13856.0,46,0,0,0,0,13856
13857.0,40,0,0,0,0,13857
13858.0,56,0,0,0,0,13858
13859.0,56,0,0,0,0,13859
13860.0,171,0,0,0,0,13860
13861.0,35,0,0,0,0,13861
13862.0,48,0,0,0,0,13862
13865.0,379,0,0,0,0,13865
13869.0,237,0,0,0,0,13869
13870.0,247,0,0,0,0,13870
13871.0,0,13,0,0,13,13871
13872.0,397,107,0,0,107,13872
13873.0,472,36,0,0,36,13873
13874.0,647,0,0,0,0,13874
13875.0,422,0,0,0,0,13875
13876.0,640,13,0,0,13,13876
13879.0,20,0,0,0,0,13879
13880.0,65,6,0,0,6,13880
13881.0,63,0,0,0,0,13881
13882.0,60,0,0,0,0,13882
13883.0,94,0,0,0,0,13883
13885.0,91,0,0,0,0,13885
13886.0,34,0,0,0,0,13886
13887.0,72,0,0,0,0,13887
13888.0,65,0,0,0,0,13888
13889.0,94,0,0,0,0,13889
13890.0,105,0,0,0,0,13890
13891.0,78,0,0,0,0,13891
13894.0,50,0,0,0,0,13894
13896.0,58,25,0,0,25,13896
13897.0,55,0,0,0,0,13897
13899.0,273,5,0,0,5,13899
13900.0,0,0,0,0,0,13900
13901.0,415,0,0,0,0,13901
13902.0,69,0,0,0,0,13902
13903.0,96,0,0,0,0,13903
13904.0,0,0,0,0,0,13904
13905.0,0,0,0,0,0,13905
13906.0,137,0,0,0,0,13906
13908.0,168,0,0,0,0,13908
13911.0,480,0,0,0,0,13911
13912.0,85,0,0,0,0,13912
13915.0,0,0,0,0,0,13915
13917.0,199,0,0,0,0,13917
13918.0,75,0,0,0,0,13918
13920.0,134,0,0,0,0,13920
13921.0,154,0,0,0,0,13921
13922.0,102,0,0,0,0,13922
13923.0,53,0,0,0,0,13923
13924.0,66,0,0,0,0,13924
13926.0,114,0,0,0,0,13926
13928.0,159,17,0,0,17,13928
13929.0,62,0,0,0,0,13929
13930.0,81,0,0,0,0,13930
13932.0,57,0,0,0,0,13932
13934.0,74,0,0,0,0,13934
13935.0,22,0,0,0,0,13935
13936.0,30,0,0,0,0,13936
13938.0,53,0,0,0,0,13938
13939.0,52,0,0,0,0,13939
13941.0,57,0,0,0,0,13941
13942.0,26,0,0,0,0,13942
13946.0,37,0,0,0,0,13946
13949.0,33,0,0,0,0,13949
13958.0,121,0,0,0,0,13958
13965.0,0,0,0,0,0,13965
13966.0,164,0,0,0,0,13966
13968.0,184,11,0,0,11,13968
13970.0,72,5,0,0,5,13970
13972.0,46,0,0,0,0,13972
13973.0,60,0,0,0,0,13973
13975.0,1,14,0,0,14,13975
13982.0,100,0,0,0,0,13982
13983.0,0,0,0,0,0,13983
13988.0,0,15,0,0,15,13988
13990.0,60,0,0,0,0,13990
13997.0,286,0,0,0,0,13997
13998.0,206,0,0,0,0,13998
13999.0,236,0,0,0,0,13999
14000.0,83,0,0,0,0,14000
14001.0,413,0,0,0,0,14001
14002.0,108,0,0,0,0,14002
14003.0,85,0,0,0,0,14003
14005.0,87,0,0,0,0,14005
14006.0,29,0,0,0,0,14006
14009.0,96,0,0,0,0,14009
14014.0,205,0,0,0,0,14014
14015.0,197,0,0,0,0,14015
14023.0,138,0,0,0,0,14023
14024.0,146,0,0,0,0,14024
14026.0,181,0,0,0,0,14026
14027.0,190,0,0,0,0,14027
14029.0,21,0,0,0,0,14029
14030.0,114,22,0,0,22,14030
14031.0,78,0,0,0,0,14031
14032.0,46,6,0,0,6,14032
14033.0,53,0,0,0,0,14033
14035.0,49,0,0,0,0,14035
14036.0,70,0,0,0,0,14036
14037.0,157,0,0,0,0,14037
14040.0,92,15,0,0,15,14040
14041.0,129,0,0,0,0,14041
14043.0,229,0,0,0,0,14043
14048.0,155,0,0,0,0,14048
14049.0,93,0,0,0,0,14049
14053.0,135,0,0,0,0,14053
14054.0,130,0,0,0,0,14054
14056.0,82,0,0,0,0,14056
14057.0,118,0,0,0,0,14057
14058.0,173,6,0,0,6,14058
14059.0,0,1,0,0,1,14059
14061.0,0,0,0,0,0,14061
14062.0,0,0,0,0,0,14062
14064.0,0,0,0,0,0,14064
14066.0,38,0,0,0,0,14066
14067.0,129,0,0,0,0,14067
14068.0,70,0,0,0,0,14068
14069.0,417,0,0,0,0,14069
14070.0,61,0,0,0,0,14070
14073.0,0,25,0,0,25,14073
14076.0,121,30,0,0,30,14076
14077.0,87,0,0,0,0,14077
14078.0,49,36,0,0,36,14078
14079.0,73,3,0,0,3,14079
14081.0,364,0,0,0,0,14081
14083.0,1,10,0,0,10,14083
14084.0,15,855,0,0,855,14084
14087.0,65,0,0,0,0,14087
14088.0,33,28,0,0,28,14088
14090.0,169,3,0,0,3,14090
14091.0,179,32,0,0,32,14091
14092.0,99,17,0,0,17,14092
14093.0,118,0,0,0,0,14093
14094.0,405,0,0,0,0,14094
14095.0,89,0,0,0,0,14095
14096.0,186,0,0,0,0,14096
14097.0,78,0,0,0,0,14097
14100.0,83,0,0,0,0,14100
14102.0,51,0,0,0,0,14102
14103.0,0,0,0,0,0,14103
14106.0,67,0,0,0,0,14106
14107.0,70,10,0,0,10,14107
14108.0,46,0,0,0,0,14108
14109.0,106,3,0,0,3,14109
14110.0,85,0,0,0,0,14110
14117.0,0,0,0,0,0,14117
14128.0,182,0,0,0,0,14128
14131.0,125,5,0,0,5,14131
14132.0,87,0,0,0,0,14132
14133.0,85,11,0,0,11,14133
14134.0,643,519,0,0,519,14134
14135.0,161,10,0,0,10,14135
14137.0,202,8,0,0,8,14137
14138.0,123,0,0,0,0,14138
14139.0,74,0,0,0,0,14139
14141.0,243,0,0,0,0,14141
14142.0,92,0,0,0,0,14142
14143.0,138,0,0,0,0,14143
14144.0,56,0,0,0,0,14144
14145.0,152,0,0,0,0,14145
14146.0,46,0,0,0,0,14146
14148.0,101,0,0,0,0,14148
14149.0,96,0,0,0,0,14149
14150.0,114,0,0,0,0,14150
14151.0,51,0,0,0,0,14151
14160.0,78,0,0,0,0,14160
14161.0,124,0,0,0,0,14161
14165.0,0,0,0,0,0,14165
14166.0,0,9,0,0,9,14166
14167.0,51,2,0,0,2,14167
14169.0,56,0,0,0,0,14169
14174.0,42,0,0,0,0,14174
14175.0,65,0,0,0,0,14175
14177.0,95,0,0,0,0,14177
14179.0,46,18,0,0,18,14179
14180.0,79,0,0,0,0,14180
14186.0,125,0,0,0,0,14186
14189.0,80,0,0,0,0,14189
14190.0,30,0,0,0,0,14190
14191.0,84,8,0,0,8,14191
14193.0,58,0,0,0,0,14193
14196.0,54,0,0,0,0,14196
14197.0,55,0,0,0,0,14197
14198.0,73,26,0,0,26,14198
14200.0,0,0,0,0,0,14200
14201.0,161,0,0,0,0,14201
14202.0,129,0,0,0,0,14202
14203.0,731,0,0,0,0,14203
14204.0,120,0,0,0,0,14204
14205.0,0,0,0,0,0,14205
14206.0,136,0,0,0,0,14206
14207.0,144,0,0,0,0,14207
14208.0,204,0,0,0,0,14208
14210.0,71,0,0,0,0,14210
14211.0,232,6,0,0,6,14211
14212.0,54,0,0,0,0,14212
14214.0,373,8,0,0,8,14214
14215.0,141,5,0,0,5,14215
14217.0,88,0,0,0,0,14217
14218.0,103,0,0,0,0,14218
14219.0,75,0,0,0,0,14219
14220.0,108,0,0,0,0,14220
14221.0,76,0,0,0,0,14221
14226.0,74,0,0,0,0,14226
14228.0,111,0,0,0,0,14228
14229.0,9,0,0,0,0,14229
14231.0,11,0,0,0,0,14231
14233.0,253,0,0,0,0,14233
14235.0,0,0,0,0,0,14235
14236.0,0,0,0,0,0,14236
14237.0,0,0,0,0,0,14237
14238.0,0,0,0,0,0,14238
14239.0,1,0,0,0,0,14239
14240.0,141,1,0,0,1,14240
14241.0,0,1,0,0,1,14241
14242.0,22,55,0,0,55,14242
14243.0,0,1,0,0,1,14243
14244.0,0,0,0,0,0,14244
14245.0,0,6,0,0,6,14245
14247.0,67,0,0,0,0,14247
14248.0,75,0,0,0,0,14248
14249.0,38,0,0,0,0,14249
14251.0,107,0,0,0,0,14251
14253.0,45,0,0,0,0,14253
14254.0,57,0,0,0,0,14254
14255.0,263,3,0,0,3,14255
14260.0,0,0,0,0,0,14260
14262.0,355,0,0,0,0,14262
14263.0,0,0,0,0,0,14263
14264.0,55,0,0,0,0,14264
14265.0,34,0,0,0,0,14265
14267.0,0,7,0,0,7,14267
14268.0,76,0,0,0,0,14268
14269.0,130,0,0,0,0,14269
14270.0,52,0,0,0,0,14270
14271.0,62,0,0,0,0,14271
14276.0,127,0,0,0,0,14276
14279.0,123,0,0,0,0,14279
14280.0,34,9,0,0,9,14280
14281.0,35,0,0,0,0,14281
14283.0,0,0,0,0,0,14283
14284.0,197,0,0,0,0,14284
14289.0,48,0,0,0,0,14289
14290.0,54,0,0,0,0,14290
14291.0,150,0,0,0,0,14291
14292.0,64,0,0,0,0,14292
14293.0,71,0,0,0,0,14293
14294.0,81,0,0,0,0,14294
14295.0,48,0,0,0,0,14295
14296.0,87,0,0,0,0,14296
14297.0,66,0,0,0,0,14297
14299.0,42,0,0,0,0,14299
14300.0,55,0,0,0,0,14300
14301.0,69,13,0,0,13,14301
14302.0,36,0,0,0,0,14302
14304.0,2,23,0,0,23,14304
14306.0,42,0,0,0,0,14306
14308.0,63,0,0,0,0,14308
14309.0,46,0,0,0,0,14309
14310.0,83,0,0,0,0,14310
14312.0,256,0,0,0,0,14312
14313.0,0,0,0,0,0,14313
14314.0,40,7,0,0,7,14314
14315.0,43,43,0,0,43,14315
14316.0,76,0,0,0,0,14316
14319.0,33,0,0,0,0,14319
14321.0,68,0,0,0,0,14321
14322.0,91,0,0,0,0,14322
14326.0,111,0,0,0,0,14326
14328.0,73,0,0,0,0,14328
14330.0,42,0,0,0,0,14330
14332.0,63,0,0,0,0,14332
14334.0,61,0,0,0,0,14334
14336.0,220,0,0,0,0,14336
14340.0,67,0,0,0,0,14340
14344.0,49,0,0,0,0,14344
14347.0,53,0,0,0,0,14347
14348.0,69,0,0,0,0,14348
14349.0,37,0,0,0,0,14349
14352.0,72,0,0,0,0,14352
14353.0,112,0,0,0,0,14353
14354.0,60,0,0,0,0,14354
14355.0,56,0,0,0,0,14355
14356.0,57,0,0,0,0,14356
14357.0,67,0,0,0,0,14357
14358.0,61,0,0,0,0,14358
14359.0,48,0,0,0,0,14359
14360.0,97,0,0,0,0,14360
14361.0,70,0,0,0,0,14361
14362.0,46,0,0,0,0,14362
14363.0,110,0,0,0,0,14363
14365.0,112,0,0,0,0,14365
14366.0,64,0,0,0,0,14366
14371.0,139,0,0,0,0,14371
14372.0,144,0,0,0,0,14372
14374.0,116,0,0,0,0,14374
14376.0,79,0,0,0,0,14376
14377.0,26,0,0,0,0,14377
14379.0,16,0,0,0,0,14379
14382.0,62,0,0,0,0,14382
14387.0,43,0,0,0,0,14387
14392.0,112,0,0,0,0,14392
14394.0,137,0,0,0,0,14394
14396.0,127,0,0,0,0,14396
14400.0,60,0,0,0,0,14400
14401.0,54,0,0,0,0,14401
14404.0,54,0,0,0,0,14404
14409.0,9,0,0,0,0,14409
14414.0,246,0,0,0,0,14414
14415.0,193,0,0,0,0,14415
14416.0,192,0,0,0,0,14416
14417.0,132,0,0,0,0,14417
14418.0,282,0,0,0,0,14418
14419.0,318,0,0,0,0,14419
14420.0,497,105,0,105,0,14420
14421.0,590,12,0,0,12,14421
14423.0,244,0,0,0,0,14423
14426.0,42,0,0,0,0,14426
14427.0,46,0,0,0,0,14427
14434.0,0,0,0,0,0,14434
14436.0,105,0,0,0,0,14436
14438.0,130,0,0,0,0,14438
14439.0,94,0,0,0,0,14439
14443.0,18,0,0,0,0,14443
14447.0,247,0,0,0,0,14447
14449.0,134,0,0,0,0,14449
14451.0,53,0,0,0,0,14451
14453.0,131,0,0,0,0,14453
14456.0,21,0,0,0,0,14456
14457.0,31,15,0,0,15,14457
14458.0,52,0,0,0,0,14458
14459.0,76,0,0,0,0,14459
14460.0,72,0,0,0,0,14460
14461.0,72,0,0,0,0,14461
14462.0,35,0,0,0,0,14462
14463.0,133,0,0,0,0,14463
14466.0,20,0,0,0,0,14466
14468.0,107,0,0,0,0,14468
14470.0,205,0,0,0,0,14470
14471.0,146,0,0,0,0,14471
14472.0,63,0,0,0,0,14472
14474.0,105,0,0,0,0,14474
14475.0,196,0,0,0,0,14475
14476.0,141,0,0,0,0,14476
14477.0,116,0,0,0,0,14477
14478.0,144,0,0,0,0,14478
14479.0,146,14,0,0,14,14479
14480.0,168,0,0,0,0,14480
14481.0,93,0,0,0,0,14481
14482.0,343,0,0,0,0,14482
14483.0,57,0,0,0,0,14483
14484.0,70,0,0,0,0,14484
14485.0,58,0,0,0,0,14485
14487.0,53,0,0,0,0,14487
14488.0,112,0,0,0,0,14488
14490.0,56,0,0,0,0,14490
14491.0,55,0,0,0,0,14491
14492.0,40,0,0,0,0,14492
14501.0,0,0,0,0,0,14501
14505.0,126,0,0,0,0,14505
14508.0,116,0,0,0,0,14508
14510.0,106,0,0,0,0,14510
14516.0,79,0,0,0,0,14516
14517.0,98,0,0,0,0,14517
14518.0,85,0,0,0,0,14518
14519.0,74,0,0,0,0,14519
14520.0,66,0,0,0,0,14520
14525.0,127,0,0,0,0,14525
14526.0,43,0,0,0,0,14526
14530.0,8,0,0,0,0,14530
14531.0,159,0,0,0,0,14531
14532.0,64,0,0,0,0,14532
14533.0,76,0,0,0,0,14533
14534.0,153,0,0,0,0,14534
14535.0,99,0,0,0,0,14535
14536.0,93,0,0,0,0,14536
14538.0,63,0,0,0,0,14538
14539.0,112,0,0,0,0,14539
14541.0,130,0,0,0,0,14541
14542.0,101,12,0,0,12,14542
14543.0,58,0,0,0,0,14543
14544.0,130,0,0,0,0,14544
14545.0,21,12,0,0,12,14545
14546.0,40,0,0,0,0,14546
14547.0,56,0,0,0,0,14547
14550.0,55,0,0,0,0,14550
14553.0,6,5,0,0,5,14553
14562.0,92,0,0,0,0,14562
14564.0,97,0,0,0,0,14564
14582.0,109,0,0,0,0,14582
14583.0,29,0,0,0,0,14583
14585.0,94,0,0,0,0,14585
14586.0,56,0,0,0,0,14586
14587.0,94,0,0,0,0,14587
14588.0,216,0,0,0,0,14588
14589.0,97,0,0,0,0,14589
14590.0,69,0,0,0,0,14590
14591.0,127,155,0,0,155,14591
14592.0,0,15,0,0,15,14592
14593.0,142,0,0,0,0,14593
14594.0,166,0,0,0,0,14594
14595.0,83,0,0,0,0,14595
14596.0,141,0,0,0,0,14596
14597.0,79,0,0,0,0,14597
14598.0,72,0,0,0,0,14598
14599.0,69,0,0,0,0,14599
14600.0,79,0,0,0,0,14600
14605.0,120,0,0,0,0,14605
14606.0,71,0,0,0,0,14606
14611.0,161,0,0,0,0,14611
14612.0,0,0,0,0,0,14612
14613.0,47,0,0,0,0,14613
14614.0,96,8,0,0,8,14614
14615.0,224,0,0,0,0,14615
14616.0,173,0,0,0,0,14616
14617.0,43,7,0,0,7,14617
14618.0,241,0,0,0,0,14618
14619.0,0,16,0,0,16,14619
14620.0,0,0,0,0,0,14620
14623.0,106,0,0,0,0,14623
14624.0,66,0,0,0,0,14624
14627.0,73,0,0,0,0,14627
14628.0,58,0,0,0,0,14628
14630.0,74,0,0,0,0,14630
14631.0,43,0,0,0,0,14631
14634.0,101,0,0,0,0,14634
14635.0,128,0,0,0,0,14635
14636.0,85,0,0,0,0,14636
14638.0,34,0,0,0,0,14638
14640.0,99,0,0,0,0,14640
14642.0,94,0,0,0,0,14642
14644.0,93,0,0,0,0,14644
14645.0,70,0,0,0,0,14645
14646.0,181,8,0,0,8,14646
14647.0,100,0,0,0,0,14647
14649.0,72,0,0,0,0,14649
14651.0,73,0,0,0,0,14651
14652.0,80,0,0,0,0,14652
14653.0,73,15,0,0,15,14653
14655.0,151,0,0,0,0,14655
14656.0,63,0,0,0,0,14656
14657.0,63,0,0,0,0,14657
14658.0,92,0,0,0,0,14658
14659.0,0,15,0,0,15,14659
14660.0,0,0,0,0,0,14660
14661.0,1,0,0,0,0,14661
14662.0,2,0,0,0,0,14662
14665.0,622,0,0,0,0,14665
14666.0,1031,0,0,0,0,14666
14667.0,61,0,0,0,0,14667
14670.0,88,0,0,0,0,14670
14671.0,77,0,0,0,0,14671
14672.0,55,0,0,0,0,14672
14675.0,45,0,0,0,0,14675
14676.0,112,0,0,0,0,14676
14680.0,71,0,0,0,0,14680
14681.0,85,0,0,0,0,14681
14682.0,96,12,0,0,12,14682
14684.0,93,0,0,0,0,14684
14685.0,66,0,0,0,0,14685
14689.0,1,78,0,0,78,14689
14691.0,62,0,0,0,0,14691
14692.0,87,0,0,0,0,14692
14693.0,85,0,0,0,0,14693
14699.0,71,0,0,0,0,14699
14700.0,44,0,0,0,0,14700
14701.0,62,0,0,0,0,14701
14702.0,54,0,0,0,0,14702
14703.0,34,0,0,0,0,14703
14704.0,45,0,0,0,0,14704
14705.0,73,0,0,0,0,14705
14709.0,118,0,0,0,0,14709
14710.0,98,0,0,0,0,14710
14711.0,42,0,0,0,0,14711
14712.0,60,0,0,0,0,14712
14713.0,22,0,0,0,0,14713
14714.0,60,0,0,0,0,14714
14715.0,84,0,0,0,0,14715
14716.0,112,0,0,0,0,14716
14717.0,43,0,0,0,0,14717
14739.0,114,0,0,0,0,14739
14742.0,34,0,0,0,0,14742
14744.0,61,0,0,0,0,14744
14745.0,57,0,0,0,0,14745
14748.0,209,0,0,0,0,14748
14749.0,0,4,0,0,4,14749
14752.0,240,0,0,0,0,14752
14753.0,151,0,0,0,0,14753
14754.0,108,114,0,24,90,14754
14755.0,139,0,0,0,0,14755
14756.0,128,0,0,0,0,14756
14759.0,128,61,0,0,61,14759
14760.0,107,0,0,0,0,14760
14761.0,354,0,0,0,0,14761
14769.0,493,74,0,74,0,14769
14773.0,94,0,0,0,0,14773
14779.0,59,1,0,0,1,14779
14780.0,120,0,0,0,0,14780
14781.0,18,0,0,0,0,14781
14782.0,138,0,0,0,0,14782
14783.0,96,13,0,0,13,14783
14787.0,54,0,0,0,0,14787
14788.0,70,0,0,0,0,14788
14790.0,39,0,0,0,0,14790
14794.0,143,0,0,0,0,14794
14795.0,98,0,0,0,0,14795
14796.0,51,0,0,0,0,14796
14797.0,180,0,0,0,0,14797
14798.0,153,0,0,0,0,14798
14799.0,148,0,0,0,0,14799
14800.0,119,0,0,0,0,14800
14801.0,156,0,0,0,0,14801
14802.0,98,19,0,19,0,14802
14803.0,108,0,0,0,0,14803
14805.0,84,0,0,0,0,14805
14806.0,135,32,0,0,32,14806
14809.0,47,0,0,0,0,14809
14810.0,28,1,0,0,1,14810
14811.0,49,0,0,0,0,14811
14814.0,60,0,0,0,0,14814
14825.0,60,0,0,0,0,14825
14827.0,91,0,0,0,0,14827
14830.0,36,0,0,0,0,14830
14832.0,0,0,0,0,0,14832
14833.0,136,0,0,0,0,14833
14834.0,80,0,0,0,0,14834
14835.0,72,0,0,0,0,14835
14836.0,0,0,0,0,0,14836
14837.0,69,9,0,0,9,14837
14838.0,137,0,0,0,0,14838
14839.0,188,0,0,0,0,14839
14840.0,219,0,0,0,0,14840
14841.0,29,0,0,0,0,14841
14842.0,56,0,0,0,0,14842
14844.0,65,0,0,0,0,14844
14845.0,129,0,0,0,0,14845
14846.0,61,0,0,0,0,14846
14851.0,0,0,0,0,0,14851
14852.0,71,0,0,0,0,14852
14855.0,540,42,0,0,42,14855
14856.0,61,7,0,0,7,14856
14857.0,102,16,0,0,16,14857
14858.0,78,14,0,0,14,14858
14859.0,175,0,0,0,0,14859
14860.0,186,6,0,0,6,14860
14861.0,34,0,0,0,0,14861
14862.0,35,0,0,0,0,14862
14863.0,135,29,0,0,29,14863
14864.0,63,0,0,0,0,14864
14865.0,55,0,0,0,0,14865
14866.0,21,0,0,0,0,14866
14867.0,63,29,0,0,29,14867
14869.0,63,0,0,0,0,14869
14870.0,84,0,0,0,0,14870
14871.0,69,0,0,0,0,14871
14872.0,80,0,0,0,0,14872
14875.0,91,0,0,0,0,14875
14877.0,70,0,0,0,0,14877
14879.0,41,0,0,0,0,14879
14882.0,35,0,0,0,0,14882
14885.0,52,0,0,0,0,14885
14887.0,0,2,0,0,2,14887
14888.0,56,0,0,0,0,14888
14889.0,1,37,0,0,37,14889
14890.0,51,0,0,0,0,14890
14893.0,147,0,0,0,0,14893
14895.0,267,0,0,0,0,14895
14903.0,27,0,0,0,0,14903
14904.0,1141,965,0,965,0,14904
14910.0,69,0,0,0,0,14910
14919.0,49,0,0,0,0,14919
14923.0,164,0,0,0,0,14923
14924.0,107,0,0,0,0,14924
14925.0,13,4,0,0,4,14925
14926.0,160,2,0,0,2,14926
14927.0,105,0,0,0,0,14927
14928.0,488,0,0,0,0,14928
14930.0,170,23,0,0,23,14930
14931.0,103,0,0,0,0,14931
14932.0,89,0,0,0,0,14932
14935.0,335,0,0,0,0,14935
14938.0,103,0,0,0,0,14938
14940.0,29,0,0,0,0,14940
14941.0,67,0,0,0,0,14941
14942.0,28,0,0,0,0,14942
14943.0,142,0,0,0,0,14943
14948.0,64,0,0,0,0,14948
14950.0,37,0,0,0,0,14950
14951.0,134,0,0,0,0,14951
14952.0,151,0,0,0,0,14952
14957.0,164,0,0,0,0,14957
14958.0,117,0,0,0,0,14958
14960.0,39,0,0,0,0,14960
14961.0,141,0,0,0,0,14961
14962.0,101,0,0,0,0,14962
14974.0,40,0,0,0,0,14974
14980.0,114,0,0,0,0,14980
14982.0,197,0,0,0,0,14982
14983.0,100,0,0,0,0,14983
14986.0,142,0,0,0,0,14986
14988.0,15,0,0,0,0,14988
14989.0,190,0,0,0,0,14989
14990.0,99,0,0,0,0,14990
14991.0,72,0,0,0,0,14991
14992.0,89,0,0,0,0,14992
14993.0,51,0,0,0,0,14993
14994.0,91,0,0,0,0,14994
14995.0,56,0,0,0,0,14995
14996.0,46,0,0,0,0,14996
14998.0,130,0,0,0,0,14998
14999.0,98,0,0,0,0,14999
15000.0,63,0,0,0,0,15000
15002.0,30,1,0,0,1,15002
15008.0,0,0,0,0,0,15008
15009.0,1,0,0,0,0,15009
15010.0,1,16,0,0,16,15010
15011.0,72,0,0,0,0,15011
15012.0,40,5,0,0,5,15012
15013.0,78,0,0,0,0,15013
15015.0,184,0,0,0,0,15015
15017.0,66,0,0,0,0,15017
15018.0,64,0,0,0,0,15018
15020.0,146,2,0,0,2,15020
15021.0,0,0,0,0,0,15021
15022.0,174,0,0,0,0,15022
15026.0,76,4,0,0,4,15026
15027.0,60,0,0,0,0,15027
15028.0,81,0,0,0,0,15028
15029.0,68,0,0,0,0,15029
15032.0,61,0,0,0,0,15032
15033.0,29,0,0,0,0,15033
15037.0,61,0,0,0,0,15037
15039.0,0,0,0,0,0,15039
15043.0,49,0,0,0,0,15043
15045.0,45,0,0,0,0,15045
15046.0,74,0,0,0,0,15046
15047.0,63,0,0,0,0,15047
15048.0,61,0,0,0,0,15048
