id,total_pop_control,total_pop_result,total_pop_diff,total_pop_pct_error
200174,454.0,511,57.0,12.555066079295155
200177,1979.0,2340,361.0,18.241536129358263
200178,2203.0,2113,-90.0,-4.0853381752156155
200179,961.0,1212,251.0,26.11862643080125
200180,1513.0,1901,388.0,25.644415069398548
200181,2274.0,1909,-365.0,-16.051011433597186
200182,1364.0,1190,-174.0,-12.756598240469208
200183,2545.0,2494,-51.0,-2.0039292730844793
200184,3252.0,2863,-389.0,-11.961869618696188
200185,1087.0,1320,233.0,21.435142594296227
200186,1512.0,1569,57.0,3.7698412698412698
200187,712.0,640,-72.0,-10.112359550561797
200188,4051.0,4342,291.0,7.183411503332511
200189,2036.0,2221,185.0,9.086444007858546
200190,1338.0,1349,11.0,0.8221225710014948
200191,3069.0,2481,-588.0,-19.159335288367547
200192,1428.0,1818,390.0,27.310924369747898
200193,1416.0,1579,163.0,11.511299435028247
200194,2150.0,2542,392.0,18.23255813953488
200195,2721.0,2175,-546.0,-20.066152149944873
200196,819.0,1332,513.0,62.637362637362635
200197,1148.0,1067,-81.0,-7.055749128919861
200198,1888.0,2200,312.0,16.52542372881356
200199,1339.0,1172,-167.0,-12.471994025392084
200200,1602.0,1706,104.0,6.491885143570538
200201,2047.0,2299,252.0,12.310698583292623
200202,2095.0,2127,32.0,1.5274463007159904
200203,1017.0,1211,194.0,19.075712881022618
200204,2143.0,2178,35.0,1.6332244517032197
200205,2126.0,2252,126.0,5.9266227657572905
200206,1692.0,1395,-297.0,-17.5531914893617
200207,2021.0,1848,-173.0,-8.560118753092528
200208,1518.0,1593,75.0,4.940711462450593
200209,465.0,632,167.0,35.913978494623656
200210,731.0,638,-93.0,-12.722298221614228
200211,1819.0,1618,-201.0,-11.050027487630567
200212,1594.0,1419,-175.0,-10.97867001254705
200213,1779.0,1216,-563.0,-31.646992692523888
200214,2146.0,2384,238.0,11.09040074557316
200215,1344.0,1135,-209.0,-15.550595238095239
200216,2456.0,2308,-148.0,-6.026058631921824
200217,1867.0,8905,7038.0,376.9683985002678
200218,5430.0,5291,-139.0,-2.559852670349908
200219,2841.0,3140,299.0,10.52446321717705
200221,540.0,877,337.0,62.40740740740741
200222,1103.0,1455,352.0,31.912964641885765
200223,4776.0,4535,-241.0,-5.04606365159129
200224,5304.0,5382,78.0,1.4705882352941175
200225,2818.0,2710,-108.0,-3.8325053229240598
200226,1780.0,2054,274.0,15.393258426966291
200227,2327.0,1841,-486.0,-20.885259991405242
200228,858.0,955,97.0,11.305361305361306
200229,707.0,684,-23.0,-3.253182461103253
200230,1740.0,1724,-16.0,-0.9195402298850575
200231,1311.0,1518,207.0,15.789473684210526
200232,1678.0,1598,-80.0,-4.767580452920143
200233,2610.0,2634,24.0,0.9195402298850575
200234,1926.0,2220,294.0,15.264797507788161
200235,1065.0,1083,18.0,1.6901408450704223
200236,2922.0,6162,3240.0,110.88295687885011
200237,2717.0,708,-2009.0,-73.94184762605815
200238,1832.0,1370,-462.0,-25.218340611353714
200240,666.0,718,52.0,7.807807807807808
200241,2359.0,2455,96.0,4.069520983467571
200242,2795.0,2511,-284.0,-10.161001788908766
200243,3875.0,4819,944.0,24.361290322580643
200244,1079.0,1029,-50.0,-4.633920296570899
200245,1882.0,2076,194.0,10.30818278427205
200246,2946.0,2883,-63.0,-2.1384928716904277
200247,2396.0,2310,-86.0,-3.589315525876461
200248,4721.0,4609,-112.0,-2.372378733319212
200249,2748.0,2155,-593.0,-21.57933042212518
200250,1117.0,1198,81.0,7.251566696508505
200251,5195.0,5207,12.0,0.23099133782483158
200253,1520.0,2312,792.0,52.10526315789473
200254,2055.0,1919,-136.0,-6.618004866180048
200255,1235.0,937,-298.0,-24.129554655870443
200256,1974.0,1998,24.0,1.21580547112462
200257,1487.0,1405,-82.0,-5.514458641560188
200258,974.0,870,-104.0,-10.677618069815194
200259,1901.0,1935,34.0,1.788532351394003
200260,2455.0,2088,-367.0,-14.949083503054988
200261,796.0,895,99.0,12.43718592964824
200262,1385.0,1080,-305.0,-22.021660649819495
200263,4082.0,3751,-331.0,-8.108770210681039
200264,1196.0,1463,267.0,22.32441471571906
200265,1541.0,1164,-377.0,-24.46463335496431
200266,1537.0,1783,246.0,16.005204944697464
200267,1432.0,1441,9.0,0.6284916201117319
200268,1608.0,1993,385.0,23.942786069651742
200269,2415.0,2257,-158.0,-6.542443064182195
200270,750.0,878,128.0,17.066666666666666
200271,512.0,310,-202.0,-39.453125
200272,2759.0,3304,545.0,19.75353388909025
200273,1853.0,1797,-56.0,-3.0221262817053427
200274,1616.0,1408,-208.0,-12.871287128712872
200275,1908.0,1802,-106.0,-5.555555555555555
200276,1202.0,1298,96.0,7.9866888519134775
200277,2936.0,3287,351.0,11.955040871934605
200278,1776.0,1526,-250.0,-14.076576576576578
200279,3192.0,2935,-257.0,-8.051378446115288
200280,1274.0,1315,41.0,3.2182103610675044
200281,1498.0,1366,-132.0,-8.811748998664887
200282,1780.0,1658,-122.0,-6.853932584269663
200283,2090.0,2214,124.0,5.9330143540669855
200284,2228.0,1860,-368.0,-16.517055655296232
200285,3780.0,3076,-704.0,-18.624338624338623
200286,2550.0,2724,174.0,6.8235294117647065
200287,2315.0,2602,287.0,12.397408207343412
200288,911.0,664,-247.0,-27.113062568605926
200289,1697.0,1446,-251.0,-14.790807307012374
200290,2044.0,1958,-86.0,-4.207436399217221
200292,1890.0,1861,-29.0,-1.5343915343915344
200293,1920.0,1860,-60.0,-3.125
200294,1445.0,1666,221.0,15.294117647058824
200295,1056.0,1143,87.0,8.238636363636363
200296,2309.0,1961,-348.0,-15.071459506279774
200297,2870.0,2984,114.0,3.97212543554007
200298,2099.0,2574,475.0,22.629823725583613
200299,867.0,1082,215.0,24.798154555940023
200300,1265.0,998,-267.0,-21.106719367588934
200301,519.0,718,199.0,38.34296724470135
200302,4015.0,3920,-95.0,-2.3661270236612704
200303,1138.0,1164,26.0,2.2847100175746924
200304,1569.0,1339,-230.0,-14.65901848311026
200305,4838.0,4358,-480.0,-9.921455146754857
200306,3134.0,3064,-70.0,-2.2335673261008293
200307,2794.0,2518,-276.0,-9.87831066571224
200308,1481.0,1865,384.0,25.928426738690074
200309,2763.0,1138,-1625.0,-58.812884545783575
200310,698.0,944,246.0,35.24355300859599
200311,2081.0,2017,-64.0,-3.0754444978375783
200312,2663.0,2802,139.0,5.219677055951934
200313,902.0,902,0.0,0.0
200314,1318.0,1304,-14.0,-1.062215477996965
200315,1359.0,996,-363.0,-26.71081677704194
200316,2487.0,2507,20.0,0.8041817450743868
200317,1391.0,1768,377.0,27.102803738317753
200318,1318.0,1508,190.0,14.41578148710167
200319,1332.0,896,-436.0,-32.732732732732735
200320,4835.0,5118,283.0,5.853154084798345
200321,1829.0,1927,98.0,5.358119190814653
200322,1052.0,719,-333.0,-31.653992395437264
200323,1113.0,975,-138.0,-12.398921832884097
200324,432.0,699,267.0,61.80555555555556
200325,3014.0,2360,-654.0,-21.69873921698739
200326,1323.0,1334,11.0,0.8314436885865457
200327,1374.0,1674,300.0,21.83406113537118
200328,727.0,897,170.0,23.383768913342504
200329,329.0,526,197.0,59.87841945288754
200330,974.0,991,17.0,1.7453798767967144
200331,2554.0,2666,112.0,4.385277995301488
200332,1610.0,1264,-346.0,-21.490683229813666
200333,3052.0,3274,222.0,7.273918741808651
200334,1976.0,2111,135.0,6.831983805668017
200335,2628.0,2585,-43.0,-1.6362252663622525
200336,2041.0,2124,83.0,4.066634002939735
200337,771.0,950,179.0,23.216601815823605
200338,1675.0,1576,-99.0,-5.91044776119403
200339,2228.0,2299,71.0,3.1867145421903054
200340,2905.0,2677,-228.0,-7.848537005163511
200341,2950.0,3000,50.0,1.694915254237288
200342,2930.0,3261,331.0,11.29692832764505
200344,1214.0,1303,89.0,7.331136738056013
200345,1382.0,1186,-196.0,-14.182344428364688
200346,1328.0,1461,133.0,10.015060240963855
200347,1444.0,1091,-353.0,-24.445983379501385
200348,2027.0,1941,-86.0,-4.242723236309817
200349,2296.0,1739,-557.0,-24.2595818815331
200350,2311.0,1986,-325.0,-14.063176114236262
200351,640.0,810,170.0,26.5625
200352,1942.0,2230,288.0,14.830072090628219
200353,1831.0,2357,526.0,28.72747132714364
200354,2155.0,2029,-126.0,-5.846867749419954
200355,1559.0,1655,96.0,6.157793457344452
200356,1163.0,634,-529.0,-45.48581255374033
200357,2408.0,2328,-80.0,-3.322259136212625
200358,2191.0,1976,-215.0,-9.812870835235051
200359,993.0,969,-24.0,-2.416918429003021
200360,818.0,812,-6.0,-0.7334963325183375
200361,1107.0,1673,566.0,51.12917795844625
200362,1867.0,2013,146.0,7.820032137118371
200363,943.0,866,-77.0,-8.16542948038176
200364,805.0,914,109.0,13.540372670807454
200365,2106.0,2112,6.0,0.2849002849002849
200366,1316.0,1266,-50.0,-3.7993920972644375
200367,2447.0,2103,-344.0,-14.058030241111567
200368,2209.0,2580,371.0,16.794929832503396
200369,786.0,931,145.0,18.447837150127228
200371,729.0,818,89.0,12.208504801097392
200374,4688.0,4652,-36.0,-0.7679180887372014
200375,1176.0,1183,7.0,0.5952380952380952
200376,1914.0,1969,55.0,2.8735632183908044
200377,2651.0,2992,341.0,12.863070539419086
200378,764.0,699,-65.0,-8.507853403141361
200379,952.0,878,-74.0,-7.773109243697479
200380,1113.0,1135,22.0,1.9766397124887691
200381,1613.0,1851,238.0,14.755114693118413
200382,891.0,856,-35.0,-3.928170594837262
200383,1898.0,1648,-250.0,-13.171759747102213
200384,1587.0,1866,279.0,17.580340264650285
200385,903.0,913,10.0,1.1074197120708749
200386,601.0,945,344.0,57.237936772046595
200387,1155.0,1117,-38.0,-3.29004329004329
200388,1304.0,1262,-42.0,-3.2208588957055215
200389,1559.0,1690,131.0,8.402822322001283
200390,2045.0,1964,-81.0,-3.960880195599022
200391,2764.0,2376,-388.0,-14.037626628075254
200392,2046.0,1957,-89.0,-4.349951124144673
200393,1612.0,1678,66.0,4.094292803970223
200394,1197.0,1157,-40.0,-3.341687552213868
200395,925.0,901,-24.0,-2.5945945945945943
200396,3524.0,3774,250.0,7.094211123723042
200397,1843.0,1901,58.0,3.1470428648941944
200398,2098.0,2169,71.0,3.3841754051477593
200399,657.0,1173,516.0,78.53881278538812
200400,926.0,1133,207.0,22.354211663066955
200401,1026.0,932,-94.0,-9.161793372319687
200402,1015.0,841,-174.0,-17.142857142857142
200403,1603.0,1687,84.0,5.240174672489083
200404,945.0,998,53.0,5.608465608465608
200405,1064.0,1089,25.0,2.3496240601503757
200406,796.0,1112,316.0,39.698492462311556
200407,1070.0,1052,-18.0,-1.6822429906542056
200408,1110.0,1090,-20.0,-1.8018018018018018
200409,919.0,910,-9.0,-0.9793253536452665
200410,1512.0,1189,-323.0,-21.362433862433864
200411,2224.0,2619,395.0,17.760791366906474
200412,1977.0,2094,117.0,5.918057663125948
200413,1424.0,1247,-177.0,-12.429775280898877
200415,1858.0,1682,-176.0,-9.472551130247577
200416,1665.0,1861,196.0,11.771771771771771
200419,4771.0,4141,-630.0,-13.204778872353803
200420,3471.0,3203,-268.0,-7.721117833477384
200421,2834.0,2582,-252.0,-8.892025405786875
200422,2036.0,1700,-336.0,-16.50294695481336
200423,2191.0,2259,68.0,3.1036056595162025
200424,1215.0,1415,200.0,16.46090534979424
200425,1095.0,996,-99.0,-9.04109589041096
200426,949.0,1221,272.0,28.661749209694413
200427,1125.0,1349,224.0,19.91111111111111
200428,3916.0,3754,-162.0,-4.136874361593463
200429,2058.0,2579,521.0,25.31584062196307
200430,2587.0,2882,295.0,11.403169694626982
200431,2209.0,2332,123.0,5.568130375735627
200432,4211.0,4600,389.0,9.237710757539777
200433,574.0,625,51.0,8.885017421602788
200434,1081.0,937,-144.0,-13.32099907493062
200435,489.0,536,47.0,9.611451942740286
200436,1438.0,1486,48.0,3.3379694019471486
200437,1566.0,1576,10.0,0.6385696040868455
200438,1900.0,1776,-124.0,-6.526315789473684
200439,1723.0,1582,-141.0,-8.183401044689495
200440,3062.0,2661,-401.0,-13.096015676028738
200441,453.0,795,342.0,75.49668874172185
200442,2171.0,2020,-151.0,-6.955320128972824
200443,1404.0,1460,56.0,3.9886039886039883
200444,2847.0,3210,363.0,12.750263435194942
200445,2833.0,2714,-119.0,-4.200494175785387
200446,1255.0,1597,342.0,27.25099601593626
200447,875.0,1350,475.0,54.285714285714285
200448,1143.0,1541,398.0,34.820647419072614
200449,1840.0,1692,-148.0,-8.043478260869565
200450,2172.0,2304,132.0,6.077348066298343
200451,2772.0,2472,-300.0,-10.822510822510822
200452,733.0,816,83.0,11.323328785811732
200453,1746.0,1607,-139.0,-7.961053837342496
200454,871.0,999,128.0,14.695752009184845
200455,983.0,984,1.0,0.10172939979654119
200456,653.0,726,73.0,11.179173047473201
200457,510.0,769,259.0,50.78431372549019
200458,1702.0,1525,-177.0,-10.399529964747355
200459,1167.0,1124,-43.0,-3.6846615252784916
200460,1320.0,1508,188.0,14.242424242424242
200461,800.0,895,95.0,11.875
200462,1313.0,1467,154.0,11.72886519421173
200463,2352.0,2076,-276.0,-11.73469387755102
200464,2663.0,2746,83.0,3.1167855801727375
200465,3568.0,3322,-246.0,-6.894618834080718
200466,1136.0,1067,-69.0,-6.073943661971831
200467,2317.0,2209,-108.0,-4.66119982736297
200468,1502.0,1248,-254.0,-16.910785619174433
200469,1744.0,1779,35.0,2.0068807339449544
200470,1540.0,1803,263.0,17.07792207792208
200471,1898.0,1523,-375.0,-19.75763962065332
200472,2405.0,2398,-7.0,-0.2910602910602911
200473,2743.0,2840,97.0,3.536274152387896
200474,3615.0,3131,-484.0,-13.38865836791148
200475,888.0,1581,693.0,78.04054054054053
200476,1185.0,1394,209.0,17.637130801687764
200477,841.0,1002,161.0,19.14387633769322
200478,681.0,650,-31.0,-4.552129221732746
200479,1146.0,1056,-90.0,-7.853403141361256
200480,1414.0,1411,-3.0,-0.21216407355021216
200481,1894.0,1817,-77.0,-4.065469904963042
200482,1725.0,1185,-540.0,-31.30434782608696
200484,2194.0,1108,-1086.0,-49.498632634457614
200485,2474.0,2398,-76.0,-3.0719482619240095
200486,9848.0,9780,-68.0,-0.6904955320877335
200487,1711.0,1100,-611.0,-35.710111046171825
200488,812.0,964,152.0,18.7192118226601
200489,2979.0,2881,-98.0,-3.289694528365223
200490,1021.0,1187,166.0,16.25857002938296
200491,1767.0,1662,-105.0,-5.942275042444821
200493,1551.0,1640,89.0,5.738233397807866
200494,1922.0,1685,-237.0,-12.330905306971903
200495,1878.0,1708,-170.0,-9.052183173588926
200496,1551.0,1753,202.0,13.023855577047067
200497,4890.0,4377,-513.0,-10.49079754601227
200498,2270.0,2206,-64.0,-2.8193832599118944
200500,628.0,727,99.0,15.764331210191083
200501,2174.0,1900,-274.0,-12.603495860165593
200503,6352.0,5580,-772.0,-12.153652392947103
200505,891.0,952,61.0,6.846240179573512
200506,933.0,904,-29.0,-3.1082529474812435
200507,1086.0,1074,-12.0,-1.1049723756906076
200508,2142.0,2140,-2.0,-0.09337068160597572
200509,1278.0,1116,-162.0,-12.676056338028168
200510,819.0,1059,240.0,29.304029304029307
200511,2022.0,1925,-97.0,-4.797230464886251
200512,1109.0,1232,123.0,11.09107303877367
200513,1797.0,1763,-34.0,-1.8920422927100722
200514,596.0,739,143.0,23.993288590604024
200515,750.0,767,17.0,2.2666666666666666
200516,2182.0,2207,25.0,1.1457378551787352
200517,1835.0,1733,-102.0,-5.55858310626703
200518,1524.0,1792,268.0,17.585301837270343
200519,3408.0,3138,-270.0,-7.922535211267606
200520,2115.0,1680,-435.0,-20.56737588652482
200521,2084.0,1899,-185.0,-8.877159309021113
200522,1020.0,1125,105.0,10.294117647058822
200523,654.0,668,14.0,2.1406727828746175
200524,1427.0,1226,-201.0,-14.085494043447794
200525,3658.0,3627,-31.0,-0.847457627118644
200526,1821.0,1693,-128.0,-7.029104887424492
200527,1070.0,1372,302.0,28.22429906542056
200528,970.0,1036,66.0,6.804123711340206
200529,3252.0,3202,-50.0,-1.5375153751537516
200530,1504.0,1739,235.0,15.625
200531,3265.0,3391,126.0,3.859111791730475
200532,1623.0,1502,-121.0,-7.455329636475662
200533,2896.0,2583,-313.0,-10.808011049723756
200534,895.0,1076,181.0,20.22346368715084
200535,2347.0,2115,-232.0,-9.884959522795057
200536,1657.0,1907,250.0,15.087507543753773
200537,1199.0,1521,322.0,26.855713094245203
200538,1638.0,1652,14.0,0.8547008547008548
200540,1777.0,1831,54.0,3.0388294879009567
200541,580.0,763,183.0,31.551724137931036
200542,1934.0,2052,118.0,6.10134436401241
200543,1339.0,1128,-211.0,-15.758028379387603
200544,925.0,1036,111.0,12.0
200545,1764.0,1886,122.0,6.91609977324263
200546,1251.0,1128,-123.0,-9.832134292565947
200547,1281.0,1401,120.0,9.367681498829041
200548,2328.0,2170,-158.0,-6.786941580756014
200550,1326.0,1197,-129.0,-9.728506787330318
200551,925.0,940,15.0,1.6216216216216217
200553,1758.0,1397,-361.0,-20.534698521046643
200554,2381.0,2428,47.0,1.9739605207895843
200555,1020.0,1361,341.0,33.431372549019606
200556,1482.0,1911,429.0,28.947368421052634
200557,852.0,679,-173.0,-20.305164319248824
200558,755.0,783,28.0,3.708609271523179
200559,1143.0,1147,4.0,0.3499562554680665
200560,770.0,994,224.0,29.09090909090909
200561,740.0,808,68.0,9.18918918918919
200562,1327.0,1359,32.0,2.4114544084400906
200563,1854.0,1928,74.0,3.9913700107874863
200564,1458.0,1249,-209.0,-14.334705075445816
200565,2470.0,2881,411.0,16.639676113360323
200566,1320.0,1302,-18.0,-1.3636363636363635
200567,1608.0,1694,86.0,5.348258706467662
200568,1876.0,2050,174.0,9.275053304904052
200569,1692.0,1513,-179.0,-10.57919621749409
200570,1091.0,1173,82.0,7.516040329972502
200571,1061.0,886,-175.0,-16.49387370405278
200572,885.0,1123,238.0,26.892655367231637
200573,1038.0,774,-264.0,-25.43352601156069
200574,1596.0,1552,-44.0,-2.756892230576441
200575,2160.0,2057,-103.0,-4.768518518518518
200576,1213.0,1206,-7.0,-0.5770816158285244
200577,2884.0,3174,290.0,10.055478502080444
200578,1429.0,1177,-252.0,-17.63470958712386
200579,1246.0,1252,6.0,0.4815409309791332
200580,1274.0,1209,-65.0,-5.1020408163265305
200581,2186.0,2326,140.0,6.404391582799635
200582,1745.0,2279,534.0,30.601719197707737
200583,1331.0,1280,-51.0,-3.831705484598046
200584,2368.0,2051,-317.0,-13.386824324324326
200585,1712.0,1643,-69.0,-4.030373831775701
200586,1725.0,1795,70.0,4.057971014492753
200587,1958.0,1955,-3.0,-0.15321756894790603
200588,990.0,925,-65.0,-6.565656565656567
200589,7079.0,7234,155.0,2.1895747987003817
200590,1446.0,1731,285.0,19.70954356846473
200593,1632.0,1318,-314.0,-19.240196078431374
200595,1602.0,1880,278.0,17.353308364544322
200596,1292.0,1532,240.0,18.575851393188856
200597,1596.0,1769,173.0,10.839598997493734
200598,3228.0,2626,-602.0,-18.649318463444857
200599,1121.0,1302,181.0,16.146297948260482
200600,1686.0,1800,114.0,6.761565836298933
200601,1186.0,1257,71.0,5.986509274873524
200602,962.0,1093,131.0,13.617463617463619
200603,182.0,6,-176.0,-96.7032967032967
200604,3279.0,2947,-332.0,-10.125038121378468
200605,1387.0,1618,231.0,16.65465032444124
200606,7648.0,7631,-17.0,-0.2222803347280335
200607,1151.0,1145,-6.0,-0.5212858384013901
200608,1290.0,1207,-83.0,-6.434108527131784
200609,1088.0,788,-300.0,-27.573529411764707
200610,1686.0,1974,288.0,17.08185053380783
200611,1121.0,1109,-12.0,-1.070472792149866
200612,939.0,888,-51.0,-5.431309904153355
200613,1344.0,1373,29.0,2.1577380952380953
200614,3467.0,3799,332.0,9.576002307470436
200615,1000.0,1159,159.0,15.9
200616,2312.0,2618,306.0,13.23529411764706
200617,1217.0,990,-227.0,-18.65242399342646
200618,3219.0,3362,143.0,4.442373407890649
200619,1369.0,1712,343.0,25.054784514243973
200620,1378.0,1518,140.0,10.159651669085632
200621,1970.0,2252,282.0,14.31472081218274
200622,2628.0,1954,-674.0,-25.6468797564688
200623,2694.0,2041,-653.0,-24.239049740163328
200624,1408.0,1707,299.0,21.235795454545457
200625,3075.0,3314,239.0,7.772357723577236
200626,1047.0,1666,619.0,59.121298949379174
200627,1466.0,1425,-41.0,-2.7967257844474758
200628,843.0,806,-37.0,-4.389086595492289
200629,911.0,901,-10.0,-1.0976948408342482
200630,2210.0,2335,125.0,5.656108597285068
200631,1342.0,1321,-21.0,-1.564828614008942
200632,1426.0,1386,-40.0,-2.805049088359046
200633,618.0,831,213.0,34.46601941747573
200634,740.0,850,110.0,14.864864864864865
200635,1776.0,1640,-136.0,-7.657657657657657
200636,499.0,585,86.0,17.234468937875754
200637,2271.0,2393,122.0,5.372082782915015
200638,1532.0,1343,-189.0,-12.336814621409923
200639,2498.0,2251,-247.0,-9.88791032826261
200640,2748.0,2657,-91.0,-3.3114992721979624
200641,1854.0,2246,392.0,21.143473570658035
200642,3553.0,3615,62.0,1.7450042217844075
200643,3623.0,3691,68.0,1.8768975986751308
200645,2109.0,2441,332.0,15.742057847321005
200646,2518.0,2451,-67.0,-2.660841938046068
200647,1057.0,1342,285.0,26.96310312204352
200648,1887.0,2266,379.0,20.084790673025967
200649,2394.0,2492,98.0,4.093567251461988
200650,3965.0,3719,-246.0,-6.204287515762926
200651,1639.0,1947,308.0,18.79194630872483
200652,2588.0,2485,-103.0,-3.9799072642967546
200653,1455.0,1326,-129.0,-8.8659793814433
200654,1579.0,1640,61.0,3.8632045598480054
200656,3101.0,2833,-268.0,-8.642373427926476
200657,1873.0,2213,340.0,18.15269620928991
200658,2442.0,2394,-48.0,-1.9656019656019657
200659,2503.0,2782,279.0,11.146624051138634
200660,1965.0,1911,-54.0,-2.7480916030534353
200661,1024.0,1390,366.0,35.7421875
200662,5476.0,6112,636.0,11.614317019722426
200663,1232.0,1345,113.0,9.172077922077921
200664,839.0,629,-210.0,-25.029797377830754
200665,4119.0,4660,541.0,13.134255887351298
200666,3537.0,2789,-748.0,-21.147865422674585
200667,1587.0,1510,-77.0,-4.851921865154379
200668,2851.0,2275,-576.0,-20.203437390389336
200669,2005.0,2022,17.0,0.8478802992518704
200670,1865.0,1576,-289.0,-15.49597855227882
200671,2194.0,2584,390.0,17.775752051048315
200672,1723.0,1482,-241.0,-13.987231572838073
200673,2609.0,2898,289.0,11.077041011881947
200675,726.0,879,153.0,21.074380165289256
200676,5219.0,5476,257.0,4.924315002874114
200677,673.0,896,223.0,33.13521545319465
200678,1343.0,1385,42.0,3.1273268801191363
200679,4766.0,4853,87.0,1.8254301300881242
200680,2186.0,1951,-235.0,-10.750228728270814
200681,2153.0,2380,227.0,10.543427775197399
200682,1778.0,1919,141.0,7.930258717660292
200683,1661.0,1717,56.0,3.3714629741119806
200684,2431.0,1905,-526.0,-21.637186343068695
200685,1220.0,1136,-84.0,-6.885245901639345
200686,1340.0,2127,787.0,58.73134328358209
200687,1858.0,1926,68.0,3.659849300322928
200688,961.0,1036,75.0,7.804370447450572
200689,1548.0,1324,-224.0,-14.470284237726098
200690,1566.0,1423,-143.0,-9.13154533844189
200692,1342.0,1428,86.0,6.4083457526080485
200693,1213.0,1226,13.0,1.0717230008244023
200694,2206.0,1930,-276.0,-12.511332728921124
200695,942.0,1120,178.0,18.895966029723994
200696,2673.0,2201,-472.0,-17.65806210250655
200697,1374.0,1438,64.0,4.657933042212519
200698,2297.0,2418,121.0,5.267740531127558
200699,1746.0,1753,7.0,0.40091638029782356
200700,2084.0,2578,494.0,23.704414587332053
200702,3052.0,2825,-227.0,-7.437745740498033
200703,4410.0,5034,624.0,14.14965986394558
200705,1489.0,1810,321.0,21.558092679650773
200706,919.0,822,-97.0,-10.55495103373232
200707,1631.0,1442,-189.0,-11.587982832618025
200708,2456.0,2353,-103.0,-4.193811074918567
200709,2193.0,1751,-442.0,-20.155038759689923
200710,1982.0,2315,333.0,16.801210898082743
200711,1009.0,771,-238.0,-23.58771060455897
200712,1214.0,1015,-199.0,-16.392092257001647
200713,1711.0,1831,120.0,7.013442431326709
200714,2530.0,2169,-361.0,-14.268774703557312
200715,1808.0,2333,525.0,29.037610619469028
200716,1197.0,1112,-85.0,-7.101086048454469
200718,1996.0,1691,-305.0,-15.280561122244487
200720,1375.0,1536,161.0,11.709090909090909
200721,1235.0,1308,73.0,5.910931174089069
200722,1607.0,1549,-58.0,-3.609209707529558
200723,2624.0,2804,180.0,6.859756097560976
200724,930.0,784,-146.0,-15.698924731182796
200725,850.0,782,-68.0,-8.0
200726,1570.0,1448,-122.0,-7.770700636942675
200727,793.0,748,-45.0,-5.674653215636822
200730,1676.0,1551,-125.0,-7.458233890214797
200731,1876.0,1620,-256.0,-13.646055437100213
200732,1491.0,1926,435.0,29.175050301810867
200733,748.0,681,-67.0,-8.957219251336898
200734,2747.0,2225,-522.0,-19.00254823443757
200735,1560.0,1750,190.0,12.179487179487179
200736,1442.0,1152,-290.0,-20.110957004160888
200737,801.0,951,150.0,18.726591760299627
200738,1998.0,1875,-123.0,-6.156156156156156
200739,1148.0,1272,124.0,10.801393728222997
200740,1453.0,1479,26.0,1.7894012388162424
200741,1713.0,2177,464.0,27.08698190309399
200743,2552.0,2717,165.0,6.4655172413793105
200744,1304.0,1356,52.0,3.9877300613496933
200745,1610.0,1455,-155.0,-9.627329192546584
200747,2421.0,2058,-363.0,-14.993804213135068
200748,3327.0,3384,57.0,1.7132551848512172
200750,1047.0,839,-208.0,-19.866284622731616
200751,1967.0,1818,-149.0,-7.574987290289781
200752,2503.0,2623,120.0,4.794246903715541
200753,655.0,883,228.0,34.80916030534351
200754,1309.0,1731,422.0,32.23834988540871
200755,859.0,709,-150.0,-17.462165308498253
200756,1091.0,720,-371.0,-34.00549954170486
200757,1219.0,1311,92.0,7.547169811320755
200758,5450.0,5091,-359.0,-6.587155963302753
200759,1771.0,1836,65.0,3.6702428006775834
200760,1301.0,1351,50.0,3.843197540353574
200762,845.0,766,-79.0,-9.349112426035502
200763,886.0,1126,240.0,27.088036117381492
200764,1313.0,1726,413.0,31.454683929931456
200765,661.0,791,130.0,19.667170953101362
200766,1856.0,1676,-180.0,-9.698275862068966
200767,1521.0,1783,262.0,17.22550953320184
200768,1043.0,848,-195.0,-18.6960690316395
200769,1562.0,1617,55.0,3.5211267605633805
200770,9058.0,8220,-838.0,-9.251490395230736
200771,6335.0,6664,329.0,5.193370165745857
200773,1134.0,1025,-109.0,-9.611992945326278
200774,2029.0,2052,23.0,1.1335633316904878
200775,1820.0,1747,-73.0,-4.010989010989011
200776,1461.0,1608,147.0,10.061601642710473
200777,1365.0,1412,47.0,3.4432234432234434
200778,2371.0,2773,402.0,16.95487136229439
200779,1369.0,1363,-6.0,-0.4382761139517896
200780,1849.0,1767,-82.0,-4.434829637641969
200781,1792.0,2255,463.0,25.83705357142857
200782,3614.0,3490,-124.0,-3.431101272827892
200783,1911.0,1707,-204.0,-10.675039246467819
200784,2133.0,2227,94.0,4.406938584153774
200785,3142.0,3197,55.0,1.7504774029280714
200786,1548.0,1168,-380.0,-24.54780361757106
200788,1407.0,1508,101.0,7.1783937455579245
200790,695.0,700,5.0,0.7194244604316548
200791,1291.0,1358,67.0,5.189775367931835
200792,838.0,819,-19.0,-2.267303102625298
200793,2319.0,2360,41.0,1.7680034497628287
200794,464.0,643,179.0,38.577586206896555
200796,1232.0,1446,214.0,17.37012987012987
200797,1327.0,1230,-97.0,-7.309721175584024
200798,5362.0,4712,-650.0,-12.122342409548676
200799,1389.0,1100,-289.0,-20.806335493160546
200800,1972.0,2225,253.0,12.829614604462474
200801,1826.0,1676,-150.0,-8.214676889375685
200802,1098.0,1389,291.0,26.50273224043716
200803,1189.0,1167,-22.0,-1.8502943650126156
