MAZ,num_hh
513096.00000,72
513097.00000,0
513107.00000,93
513108.00000,419
513111.00000,49
513115.00000,38
513118.00000,41
513119.00000,30
513122.00000,1
513130.00000,0
513131.00000,4
513140.00000,113
513141.00000,210
513142.00000,36
513146.00000,36
513149.00000,116
513150.00000,12
513155.00000,22
513156.00000,46
513163.00000,47
513166.00000,35
513167.00000,34
513168.00000,11
513182.00000,38
513185.00000,0
513192.00000,0
513198.00000,0
513200.00000,0
513221.00000,57
513223.00000,47
513225.00000,12
513232.00000,22
513236.00000,49
513246.00000,70
513247.00000,45
513248.00000,506
513249.00000,117
513250.00000,43
513251.00000,51
513255.00000,151
513261.00000,7
513264.00000,0
513278.00000,99
513283.00000,0
513304.00000,284
513306.00000,13
513307.00000,526
513308.00000,65
513309.00000,407
513313.00000,19
513315.00000,1
513333.00000,0
513334.00000,246
513355.00000,257
513364.00000,1
513368.00000,2
513369.00000,0
513371.00000,0
513373.00000,1
513377.00000,0
513378.00000,0
513397.00000,0
513402.00000,2
513403.00000,44
513406.00000,19
513408.00000,0
513413.00000,34
513415.00000,0
513418.00000,20
513421.00000,77
513422.00000,89
513423.00000,138
513424.00000,16
513435.00000,0
513436.00000,0
513443.00000,58
513445.00000,191
513446.00000,76
513448.00000,122
513450.00000,87
513459.00000,0
513472.00000,21
513475.00000,16
513476.00000,5
513479.00000,0
513480.00000,0
513485.00000,187
513491.00000,53
513494.00000,30
513495.00000,38
513496.00000,33
513497.00000,101
513498.00000,31
513499.00000,22
513504.00000,4
513508.00000,1
513521.00000,140
513523.00000,108
513528.00000,80
513529.00000,72
513532.00000,131
513534.00000,0
513537.00000,49
513539.00000,29
513541.00000,36
513544.00000,0
513545.00000,39
513546.00000,126
513549.00000,47
513552.00000,59
513553.00000,950
513554.00000,107
513555.00000,105
513558.00000,33
513559.00000,0
513564.00000,41
513579.00000,29
513583.00000,28
513586.00000,78
513588.00000,139
513591.00000,53
513594.00000,140
513621.00000,0
513622.00000,46
513624.00000,2
513633.00000,67
513641.00000,47
513643.00000,33
513647.00000,515
513653.00000,86
513654.00000,47
513660.00000,39
513669.00000,0
513679.00000,232
513700.00000,0
513709.00000,107
513712.00000,26
513715.00000,114
513716.00000,28
513723.00000,57
513724.00000,7
513725.00000,23
513728.00000,39
513735.00000,0
513737.00000,34
513741.00000,36
513743.00000,62
513746.00000,80
513748.00000,32
513749.00000,24
513752.00000,40
513754.00000,7
513756.00000,132
513764.00000,89
513769.00000,1
513775.00000,47
513783.00000,106
513785.00000,12
513796.00000,101
513797.00000,0
513803.00000,1
513807.00000,1
513811.00000,3
513819.00000,0
513824.00000,22
513833.00000,0
513835.00000,2
513837.00000,107
513843.00000,0
513844.00000,4
513846.00000,66
513857.00000,43
513860.00000,46
513861.00000,157
513877.00000,60
513883.00000,88
513884.00000,78
513888.00000,61
513890.00000,16
513893.00000,46
513896.00000,47
513898.00000,24
513901.00000,49
513902.00000,42
513905.00000,79
513906.00000,46
513907.00000,28
513913.00000,0
513918.00000,166
513925.00000,41
513926.00000,10
513928.00000,92
513932.00000,40
513933.00000,0
513934.00000,75
513941.00000,1
513945.00000,0
513947.00000,0
513951.00000,34
513957.00000,33
513958.00000,24
513961.00000,61
513962.00000,15
513966.00000,12
513971.00000,0
513972.00000,0
513973.00000,28
513974.00000,61
513976.00000,138
513979.00000,46
513981.00000,29
513982.00000,0
513986.00000,122
513991.00000,23
513993.00000,0
514000.00000,0
514005.00000,36
514014.00000,30
514025.00000,0
514028.00000,7
514039.00000,67
514040.00000,131
514041.00000,8
514046.00000,109
514054.00000,0
514055.00000,115
514058.00000,33
514062.00000,0
514067.00000,9
514078.00000,105
514079.00000,43
514082.00000,32
514083.00000,10
514085.00000,29
514087.00000,25
514088.00000,21
514093.00000,62
514095.00000,49
514097.00000,46
514098.00000,53
514100.00000,0
514101.00000,0
514102.00000,50
514103.00000,54
514106.00000,44
514109.00000,37
514112.00000,31
514113.00000,58
514115.00000,66
514117.00000,20
514118.00000,94
514119.00000,33
514126.00000,22
514130.00000,58
514143.00000,22
514145.00000,19
514146.00000,24
514149.00000,8
514150.00000,19
514151.00000,6
514152.00000,10
514156.00000,0
514160.00000,3
514166.00000,30
514171.00000,2
514175.00000,7
514176.00000,1
514177.00000,6
514178.00000,119
514180.00000,77
514181.00000,31
514183.00000,51
514184.00000,46
514196.00000,12
514199.00000,0
514200.00000,0
514208.00000,70
514211.00000,28
514213.00000,32
514223.00000,0
514228.00000,2
514230.00000,0
514233.00000,0
514263.00000,52
514265.00000,4
514268.00000,47
514274.00000,431
514275.00000,71
514277.00000,81
514279.00000,51
514282.00000,0
514283.00000,38
514289.00000,37
514293.00000,7
514294.00000,48
514295.00000,56
514296.00000,113
514301.00000,0
514302.00000,1
514309.00000,30
514318.00000,0
514322.00000,2
514326.00000,0
514330.00000,0
514332.00000,10
514336.00000,0
514343.00000,0
514345.00000,5
514355.00000,41
514357.00000,0
514358.00000,88
514363.00000,9
514365.00000,451
514377.00000,0
514378.00000,380
514379.00000,0
514380.00000,346
514381.00000,36
514382.00000,44
514385.00000,0
514387.00000,35
514388.00000,31
514390.00000,48
514392.00000,19
514398.00000,4
514399.00000,135
514402.00000,1
514405.00000,0
514413.00000,76
514422.00000,2
514442.00000,0
514447.00000,8
514449.00000,7
514457.00000,56
514462.00000,148
514465.00000,124
514471.00000,34
514475.00000,22
514476.00000,41
514478.00000,52
514479.00000,63
514484.00000,34
514487.00000,15
514488.00000,12
514489.00000,31
514493.00000,55
514507.00000,408
514512.00000,150
514513.00000,13
514515.00000,47
514516.00000,41
514517.00000,10
514518.00000,32
514520.00000,119
514521.00000,107
514530.00000,65
514531.00000,107
514539.00000,18
514540.00000,28
514556.00000,117
514561.00000,82
514567.00000,39
514570.00000,22
514581.00000,55
514584.00000,38
514587.00000,39
514591.00000,24
514595.00000,0
514605.00000,1
514606.00000,0
514609.00000,2
514611.00000,69
514612.00000,16
514616.00000,8
514618.00000,100
514625.00000,2
514627.00000,12
514630.00000,12
514634.00000,5
514642.00000,0
514650.00000,0
514653.00000,191
514654.00000,13
514655.00000,5
514660.00000,0
514661.00000,15
514676.00000,185
514677.00000,28
514679.00000,96
514680.00000,43
514684.00000,51
514685.00000,97
514687.00000,26
514688.00000,11
514691.00000,1
514692.00000,28
514694.00000,24
514695.00000,438
514697.00000,29
514706.00000,17
514708.00000,14
514714.00000,38
514715.00000,75
514716.00000,18
514725.00000,8
514727.00000,20
514738.00000,0
514747.00000,0
514749.00000,42
514755.00000,211
514756.00000,0
514757.00000,0
514771.00000,0
514778.00000,364
514779.00000,129
514781.00000,0
514782.00000,51
514796.00000,0
514800.00000,46
514804.00000,0
514813.00000,38
514815.00000,78
514816.00000,247
514822.00000,296
514823.00000,26
514825.00000,20
514827.00000,86
514828.00000,136
514837.00000,50
514842.00000,6
514843.00000,1
514845.00000,0
514846.00000,9
514849.00000,183
514850.00000,38
514852.00000,1
514853.00000,26
514855.00000,25
514874.00000,68
514875.00000,27
514887.00000,33
514888.00000,44
514892.00000,1
514895.00000,0
514899.00000,31
514901.00000,64
514905.00000,54
514916.00000,146
514917.00000,0
514924.00000,0
514931.00000,25
514935.00000,170
514939.00000,9
514941.00000,2
514944.00000,10
514947.00000,3
514948.00000,0
514949.00000,1
514951.00000,0
514953.00000,0
514955.00000,0
514956.00000,0
514965.00000,9
514970.00000,55
514976.00000,13
514979.00000,52
514985.00000,0
514989.00000,126
514994.00000,5
514996.00000,8
514998.00000,3
514999.00000,4
515032.00000,28
515034.00000,60
515035.00000,54
515036.00000,38
515042.00000,46
515044.00000,30
515052.00000,35
515055.00000,37
515059.00000,35
515061.00000,26
515064.00000,128
515066.00000,20
515068.00000,54
515076.00000,61
515081.00000,62
515082.00000,0
515086.00000,2
515087.00000,13
515098.00000,111
515101.00000,1
515102.00000,240
515104.00000,2
515107.00000,359
515108.00000,0
515112.00000,35
515113.00000,0
515117.00000,0
515119.00000,1
515139.00000,0
515142.00000,251
515154.00000,125
515160.00000,0
515165.00000,71
515177.00000,136
515179.00000,62
515186.00000,26
515187.00000,13
515190.00000,27
515191.00000,485
515192.00000,3
515195.00000,16
515200.00000,96
515201.00000,117
515203.00000,37
515205.00000,44
515207.00000,61
515211.00000,70
515214.00000,32
515215.00000,1
515217.00000,0
515228.00000,0
515230.00000,41
515231.00000,0
515232.00000,2
515235.00000,22
515237.00000,12
515243.00000,1
515245.00000,0
515251.00000,0
515259.00000,4
515263.00000,44
515266.00000,174
515269.00000,76
515272.00000,30
515274.00000,33
515275.00000,34
515278.00000,10
515284.00000,94
515285.00000,87
515288.00000,46
515289.00000,72
515293.00000,0
515295.00000,0
515299.00000,8
515301.00000,12
515302.00000,0
515305.00000,101
515307.00000,1
515334.00000,916
515341.00000,0
515343.00000,2
515351.00000,20
515353.00000,0
515355.00000,36
515356.00000,11
515357.00000,44
515362.00000,262
515368.00000,0
515372.00000,19
515373.00000,14
515383.00000,138
515384.00000,46
515386.00000,87
515391.00000,5
515394.00000,52
515395.00000,45
515398.00000,54
515430.00000,5
515434.00000,68
515440.00000,18
515441.00000,18
515443.00000,32
515445.00000,40
515446.00000,66
515453.00000,36
515465.00000,111
515466.00000,36
515467.00000,140
515469.00000,37
515478.00000,166
515482.00000,3
515488.00000,67
515489.00000,37
515496.00000,32
515500.00000,48
515512.00000,0
515517.00000,22
515518.00000,56
515521.00000,9
515530.00000,29
515532.00000,38
515534.00000,35
515535.00000,0
515536.00000,0
515537.00000,10
515540.00000,369
515542.00000,37
515545.00000,28
515554.00000,33
515556.00000,21
515559.00000,87
515561.00000,0
515568.00000,162
515576.00000,39
515581.00000,11
515586.00000,38
515587.00000,108
515590.00000,0
515591.00000,41
515592.00000,50
515593.00000,1
515612.00000,0
515620.00000,83
515623.00000,1
515624.00000,5
515625.00000,1
515626.00000,11
515627.00000,0
515628.00000,2
515632.00000,0
515637.00000,40
515647.00000,108
515653.00000,85
515656.00000,13
515661.00000,1
515663.00000,3
515664.00000,1
515683.00000,80
515685.00000,48
515688.00000,50
515689.00000,82
515690.00000,32
515694.00000,25
515696.00000,41
515698.00000,40
515699.00000,76
515702.00000,100
515703.00000,39
515704.00000,66
515705.00000,149
515706.00000,47
515709.00000,84
515710.00000,90
515711.00000,5
515714.00000,0
515717.00000,0
515719.00000,0
515721.00000,160
515724.00000,29
515726.00000,3
515729.00000,0
515740.00000,104
515746.00000,51
515753.00000,348
515765.00000,0
515767.00000,0
515773.00000,12
515781.00000,115
515784.00000,32
515785.00000,111
515789.00000,10
515802.00000,0
515804.00000,13
515814.00000,32
515816.00000,47
515817.00000,27
515822.00000,26
515829.00000,7
515833.00000,0
515851.00000,13
515860.00000,0
515867.00000,407
515875.00000,0
515877.00000,2
515881.00000,283
515888.00000,0
515889.00000,0
515890.00000,0
515905.00000,0
515906.00000,23
515920.00000,0
515921.00000,36
515922.00000,0
515923.00000,0
515924.00000,12
515931.00000,4
515943.00000,61
515949.00000,2
515955.00000,87
515957.00000,10
515958.00000,57
515966.00000,54
515968.00000,79
515969.00000,0
515997.00000,0
515998.00000,2
516003.00000,119
516004.00000,69
516005.00000,120
516006.00000,84
516009.00000,90
516021.00000,1
516024.00000,22
516026.00000,30
516027.00000,61
516028.00000,206
516029.00000,11
516030.00000,26
516031.00000,32
516034.00000,139
516035.00000,55
516041.00000,28
516047.00000,0
516048.00000,0
516049.00000,5
516059.00000,14
516063.00000,282
516079.00000,0
516082.00000,40
516084.00000,443
516091.00000,1
516095.00000,28
516097.00000,78
516099.00000,12
516100.00000,49
516101.00000,1
516102.00000,4
516104.00000,6
516109.00000,28
516111.00000,41
516112.00000,45
516114.00000,0
516117.00000,20
516118.00000,212
516119.00000,27
516120.00000,0
516126.00000,77
516129.00000,73
516130.00000,32
516131.00000,19
516132.00000,28
516133.00000,157
516135.00000,6
516136.00000,27
516138.00000,70
516140.00000,13
516144.00000,34
516145.00000,21
516150.00000,42
516152.00000,84
516159.00000,24
516162.00000,1
516164.00000,74
516165.00000,143
516168.00000,79
516171.00000,1
516172.00000,0
516178.00000,0
516182.00000,1
516183.00000,73
516184.00000,236
516185.00000,505
516190.00000,89
516196.00000,161
516211.00000,36
516212.00000,53
516213.00000,45
516214.00000,2
516215.00000,36
516216.00000,40
516221.00000,80
516222.00000,34
516223.00000,137
516229.00000,39
516231.00000,27
516239.00000,0
516242.00000,38
516243.00000,88
516250.00000,88
516253.00000,59
516254.00000,58
516267.00000,304
516269.00000,32
516270.00000,1
516273.00000,58
516275.00000,49
516290.00000,56
516298.00000,8
516300.00000,26
516301.00000,34
516302.00000,34
516303.00000,43
516307.00000,45
516308.00000,63
516309.00000,126
516321.00000,31
516329.00000,132
516330.00000,342
516334.00000,61
516339.00000,77
516346.00000,0
516361.00000,49
516365.00000,66
516366.00000,97
516369.00000,98
516371.00000,19
516372.00000,41
516375.00000,25
516378.00000,49
516383.00000,27
516384.00000,27
516385.00000,15
516386.00000,6
516392.00000,17
516393.00000,65
516394.00000,25
516395.00000,27
516397.00000,50
516398.00000,126
516400.00000,19
516403.00000,78
516405.00000,59
516406.00000,34
516407.00000,49
516413.00000,34
516414.00000,121
516416.00000,193
516417.00000,127
516422.00000,0
516425.00000,56
516427.00000,27
516443.00000,44
516444.00000,51
516446.00000,55
516447.00000,40
516448.00000,41
516457.00000,0
516462.00000,28
516472.00000,30
516473.00000,33
516474.00000,1
516477.00000,18
516478.00000,24
516482.00000,43
516483.00000,49
516486.00000,27
516487.00000,0
516488.00000,23
516490.00000,0
516507.00000,0
516511.00000,50
516513.00000,200
516518.00000,92
516520.00000,30
516525.00000,67
516534.00000,65
516535.00000,2
516540.00000,9
516551.00000,0
516562.00000,0
516568.00000,234
516570.00000,0
516572.00000,38
516575.00000,93
516579.00000,70
516580.00000,157
516585.00000,0
516589.00000,12
516591.00000,0
516596.00000,6
516601.00000,18
516605.00000,4
516607.00000,139
516621.00000,0
516629.00000,84
516630.00000,31
516632.00000,246
516640.00000,4
516648.00000,1
516654.00000,0
516659.00000,0
516667.00000,259
516670.00000,1
516671.00000,115
516676.00000,0
516682.00000,0
516684.00000,123
516689.00000,75
516703.00000,113
516705.00000,39
516707.00000,0
516720.00000,35
516722.00000,36
516723.00000,23
516724.00000,16
516725.00000,14
516742.00000,26
516743.00000,48
516746.00000,34
516758.00000,115
516759.00000,175
516762.00000,33
516772.00000,0
516777.00000,0
516781.00000,4
516790.00000,2
516795.00000,0
516796.00000,2
516806.00000,0
516815.00000,121
516821.00000,60
516822.00000,61
516828.00000,268
516831.00000,417
516833.00000,0
516836.00000,31
516837.00000,0
516838.00000,47
516845.00000,251
516846.00000,0
516848.00000,4
516851.00000,22
516853.00000,5
516859.00000,45
516863.00000,39
516864.00000,63
516869.00000,18
516873.00000,42
516874.00000,48
516877.00000,23
516880.00000,10
516881.00000,19
516883.00000,34
516888.00000,85
516893.00000,0
516894.00000,0
516902.00000,0
516910.00000,20
516912.00000,9
516916.00000,13
516919.00000,37
516923.00000,42
516924.00000,32
516926.00000,23
516930.00000,6
516937.00000,32
516939.00000,35
516941.00000,78
516947.00000,25
516950.00000,2
516952.00000,2
516957.00000,1
516960.00000,1
516965.00000,140
516968.00000,59
516970.00000,61
516972.00000,141
516978.00000,2
516979.00000,72
516990.00000,7
516991.00000,3
516992.00000,0
516993.00000,1
516994.00000,7
516995.00000,0
516996.00000,0
517003.00000,0
517009.00000,0
517031.00000,0
517033.00000,0
517037.00000,49
517044.00000,0
517049.00000,106
517058.00000,241
517061.00000,72
517063.00000,0
517077.00000,25
517078.00000,87
517089.00000,0
517091.00000,4
517093.00000,5
517094.00000,30
517095.00000,58
517100.00000,2
517107.00000,51
517109.00000,70
517113.00000,84
517114.00000,0
517119.00000,85
517127.00000,46
517132.00000,3
517145.00000,11
517146.00000,46
517149.00000,8
517154.00000,82
517159.00000,75
517160.00000,26
517161.00000,30
517163.00000,17
517171.00000,14
517173.00000,63
517179.00000,50
517187.00000,0
517192.00000,9
517209.00000,7
517215.00000,142
517216.00000,4
517221.00000,38
517226.00000,73
517247.00000,80
517249.00000,5
517254.00000,0
517255.00000,3
517282.00000,72
517295.00000,71
517296.00000,0
517315.00000,100
517318.00000,162
517327.00000,65
517328.00000,0
517332.00000,105
517334.00000,108
517336.00000,41
517337.00000,30
517354.00000,22
517366.00000,0
517367.00000,26
517368.00000,42
517373.00000,32
517374.00000,32
517385.00000,8
517390.00000,31
517394.00000,53
517397.00000,22
517401.00000,29
517405.00000,0
517412.00000,41
517415.00000,48
517417.00000,144
517421.00000,76
517428.00000,66
517430.00000,168
517432.00000,0
517436.00000,187
517449.00000,63
517459.00000,87
517469.00000,192
517470.00000,15
517472.00000,113
517475.00000,60
517487.00000,105
517494.00000,46
517496.00000,0
517498.00000,3
517512.00000,136
517519.00000,0
517527.00000,29
517538.00000,38
517544.00000,0
517560.00000,0
517561.00000,0
517568.00000,0
517577.00000,3
517579.00000,0
517582.00000,14
517586.00000,71
517588.00000,65
517589.00000,58
517595.00000,38
517597.00000,0
517602.00000,0
517603.00000,46
517617.00000,122
517619.00000,46
517620.00000,11
517621.00000,244
517623.00000,55
517631.00000,101
517632.00000,68
517634.00000,77
517640.00000,55
517643.00000,36
517649.00000,15
517650.00000,21
517653.00000,18
517655.00000,105
517659.00000,46
517663.00000,27
517665.00000,27
517667.00000,27
517669.00000,36
517672.00000,41
517673.00000,44
517675.00000,179
517677.00000,139
517678.00000,179
517680.00000,77
517686.00000,153
517697.00000,42
517724.00000,1
517725.00000,6
517728.00000,0
517731.00000,0
517739.00000,0
517744.00000,79
517754.00000,99
517770.00000,35
517778.00000,161
517779.00000,37
517783.00000,33
517785.00000,34
517787.00000,38
517790.00000,111
517792.00000,27
517798.00000,155
517799.00000,38
517800.00000,30
517807.00000,86
517809.00000,107
517810.00000,3
517812.00000,2
517820.00000,44
517824.00000,103
517825.00000,70
517834.00000,0
517846.00000,0
517854.00000,0
517858.00000,1
517865.00000,0
517875.00000,39
517876.00000,39
517880.00000,101
517882.00000,54
517883.00000,0
517902.00000,32
517905.00000,45
517906.00000,37
517908.00000,0
517909.00000,23
517910.00000,46
517912.00000,39
517913.00000,44
517921.00000,57
517923.00000,34
517927.00000,168
517936.00000,0
517942.00000,3
517943.00000,0
517957.00000,5
517959.00000,4
517962.00000,13
517992.00000,152
517994.00000,167
517995.00000,18
517997.00000,51
517999.00000,3
518002.00000,26
518003.00000,26
518004.00000,67
518005.00000,39
518009.00000,43
518010.00000,63
518014.00000,53
518030.00000,4
518034.00000,836
518047.00000,139
518050.00000,0
518051.00000,0
518062.00000,9
518063.00000,4
518066.00000,162
518070.00000,0
518072.00000,24
518073.00000,28
518074.00000,14
518079.00000,99
518083.00000,80
518099.00000,0
518103.00000,1
518110.00000,5
518113.00000,0
518115.00000,8
518122.00000,44
518133.00000,0
518139.00000,64
518154.00000,27
518155.00000,23
518156.00000,28
518157.00000,26
518158.00000,78
518159.00000,26
518163.00000,71
518165.00000,32
518167.00000,24
518168.00000,49
518172.00000,51
518173.00000,219
518180.00000,0
518184.00000,22
518187.00000,8
518188.00000,7
518192.00000,121
518194.00000,131
518199.00000,7
518221.00000,0
518228.00000,76
518231.00000,0
518235.00000,199
518246.00000,111
518249.00000,72
518250.00000,52
518254.00000,41
518256.00000,100
518258.00000,34
518268.00000,26
518269.00000,30
518287.00000,8
518289.00000,164
518290.00000,124
518296.00000,2
518297.00000,27
518298.00000,27
518299.00000,63
518300.00000,102
518301.00000,20
518305.00000,60
518307.00000,36
518314.00000,50
518315.00000,26
518319.00000,26
518321.00000,229
518322.00000,160
518327.00000,33
518328.00000,13
518338.00000,1
518341.00000,1
518346.00000,2
518349.00000,2
518351.00000,9
518367.00000,54
518372.00000,0
518378.00000,39
518389.00000,1
518391.00000,0
518402.00000,180
518403.00000,51
518405.00000,106
518406.00000,77
518408.00000,0
518410.00000,31
518412.00000,46
518423.00000,74
518424.00000,38
518426.00000,34
518449.00000,32
518452.00000,0
518453.00000,43
518458.00000,54
518459.00000,1
518470.00000,71
518471.00000,20
518481.00000,46
518485.00000,27
518488.00000,212
518490.00000,33
518491.00000,0
518499.00000,4
518501.00000,2
518503.00000,91
518511.00000,25
518512.00000,33
518520.00000,3
518528.00000,76
518531.00000,0
518534.00000,2
518537.00000,2
518538.00000,4
518554.00000,71
518555.00000,2
518563.00000,78
518565.00000,29
518567.00000,61
518568.00000,40
518571.00000,1
518574.00000,112
518575.00000,33
518576.00000,37
518577.00000,28
518579.00000,37
518582.00000,0
518583.00000,0
518587.00000,62
518599.00000,62
518602.00000,32
518603.00000,26
518604.00000,27
518610.00000,40
518611.00000,237
518626.00000,41
518628.00000,26
518632.00000,64
518633.00000,50
518637.00000,83
518638.00000,32
518639.00000,9
518640.00000,1
518641.00000,1
518648.00000,37
518650.00000,72
518651.00000,13
518652.00000,61
518655.00000,20
518661.00000,20
518666.00000,55
518668.00000,0
518675.00000,0
518684.00000,125
518692.00000,8
518705.00000,48
518706.00000,60
518711.00000,96
518715.00000,54
518718.00000,99
518736.00000,46
518739.00000,0
518740.00000,243
518743.00000,0
518750.00000,2
518761.00000,64
518762.00000,38
518768.00000,23
518770.00000,40
518771.00000,0
518772.00000,65
518776.00000,44
518779.00000,27
518782.00000,0
518787.00000,31
518788.00000,77
518789.00000,52
518794.00000,0
518798.00000,4
518806.00000,4
518813.00000,10
518814.00000,0
518816.00000,0
518817.00000,0
518819.00000,0
518830.00000,0
518843.00000,3
518854.00000,299
518857.00000,27
518867.00000,0
518870.00000,65
518902.00000,33
518909.00000,0
518913.00000,37
518914.00000,65
518916.00000,34
518919.00000,77
518921.00000,144
518923.00000,1
518933.00000,2
518936.00000,7
518941.00000,0
518942.00000,38
518944.00000,16
518948.00000,21
518949.00000,16
518963.00000,70
518967.00000,19
518968.00000,23
518987.00000,234
519013.00000,0
519021.00000,25
519023.00000,51
519025.00000,84
519028.00000,0
519034.00000,46
519041.00000,72
519044.00000,88
519045.00000,25
519046.00000,67
519049.00000,18
519051.00000,15
519054.00000,25
519055.00000,241
519087.00000,48
519089.00000,11
519110.00000,0
519127.00000,3
519144.00000,3
519148.00000,73
519151.00000,1
519153.00000,0
519155.00000,4
519157.00000,1
519163.00000,47
519164.00000,41
519167.00000,88
519168.00000,29
519174.00000,0
519184.00000,0
519190.00000,0
519191.00000,10
519195.00000,0
519199.00000,256
519214.00000,0
519221.00000,1
519222.00000,29
519233.00000,388
519236.00000,0
519248.00000,67
519250.00000,196
519255.00000,0
519256.00000,1
519257.00000,0
519266.00000,10
519274.00000,17
519279.00000,31
519281.00000,0
519282.00000,25
519286.00000,27
519289.00000,141
519295.00000,0
519299.00000,52
519307.00000,34
519318.00000,28
519344.00000,0
519372.00000,36
519374.00000,44
519389.00000,14
519391.00000,42
519403.00000,341
519408.00000,1
519412.00000,4
519414.00000,426
519424.00000,58
519426.00000,0
519430.00000,74
519433.00000,69
519434.00000,155
519439.00000,349
519441.00000,28
519445.00000,29
519457.00000,65
519479.00000,65
519500.00000,69
519504.00000,11
519518.00000,46
519523.00000,46
519524.00000,106
519535.00000,0
519553.00000,124
519557.00000,41
519567.00000,11
519571.00000,1
519582.00000,0
519612.00000,350
519614.00000,229
519619.00000,56
519623.00000,13
519625.00000,5
519627.00000,77
519635.00000,4
519637.00000,0
519644.00000,0
519645.00000,50
519646.00000,77
519649.00000,0
519653.00000,43
519659.00000,0
519661.00000,94
519674.00000,89
519676.00000,26
519679.00000,0
519680.00000,7
519681.00000,6
519705.00000,2
519716.00000,0
519717.00000,71
519718.00000,57
519722.00000,148
519724.00000,35
519725.00000,22
519734.00000,73
519735.00000,12
519742.00000,76
519743.00000,26
519745.00000,38
519747.00000,48
519748.00000,36
519749.00000,0
519769.00000,0
519777.00000,155
519786.00000,1
519788.00000,50
519791.00000,13
519802.00000,72
519804.00000,66
519809.00000,29
519814.00000,76
519824.00000,8
519840.00000,5
519841.00000,72
519842.00000,30
519844.00000,26
519848.00000,5
519852.00000,12
519853.00000,22
519862.00000,52
519863.00000,0
519864.00000,52
519866.00000,0
519868.00000,19
519871.00000,30
519873.00000,36
519879.00000,37
519892.00000,0
519894.00000,0
519903.00000,0
519904.00000,108
519922.00000,82
519923.00000,2
519925.00000,1
519939.00000,99
519942.00000,12
519952.00000,14
519975.00000,24
519981.00000,59
519987.00000,56
519988.00000,0
519993.00000,90
519994.00000,72
520002.00000,12
520006.00000,27
520016.00000,48
520017.00000,36
520031.00000,124
520037.00000,9
520040.00000,60
520044.00000,0
520046.00000,335
520047.00000,25
520052.00000,0
520068.00000,99
520071.00000,0
520072.00000,92
520077.00000,37
520084.00000,566
520087.00000,28
520097.00000,34
520098.00000,57
520109.00000,59
520116.00000,39
520117.00000,1
520118.00000,39
520129.00000,49
520135.00000,26
520136.00000,35
520138.00000,14
520142.00000,0
520143.00000,36
520144.00000,194
520147.00000,42
520155.00000,110
520161.00000,73
520162.00000,33
520163.00000,102
520175.00000,0
520197.00000,15
520198.00000,0
520200.00000,24
520201.00000,5
520202.00000,5
520204.00000,1
520206.00000,54
520209.00000,5
520213.00000,270
520224.00000,0
520236.00000,24
520243.00000,38
520248.00000,21
520256.00000,0
520260.00000,0
520266.00000,8
520267.00000,47
520268.00000,52
520271.00000,22
520279.00000,39
520282.00000,99
520519.00000,0
520521.00000,0
610002.00000,0
610005.00000,35
610006.00000,28
610007.00000,43
610009.00000,177
610014.00000,18
610016.00000,127
610020.00000,3
610021.00000,39
610022.00000,90
610024.00000,0
610025.00000,36
610027.00000,23
610028.00000,18
610030.00000,43
610033.00000,31
610034.00000,159
610035.00000,65
610038.00000,59
610039.00000,17
610044.00000,81
610047.00000,340
610049.00000,0
610051.00000,30
610053.00000,25
610054.00000,7
610057.00000,16
610058.00000,77
610060.00000,23
610063.00000,125
610064.00000,20
610066.00000,233
610067.00000,101
610069.00000,525
610074.00000,12
610079.00000,13
610080.00000,129
610086.00000,49
610091.00000,218
610092.00000,58
610093.00000,8
610095.00000,18
610100.00000,19
610101.00000,230
610110.00000,2
610111.00000,21
610113.00000,10
610116.00000,25
610117.00000,88
610118.00000,32
610119.00000,15
610122.00000,138
610125.00000,40
610127.00000,26
610128.00000,3
610130.00000,10
610132.00000,43
610133.00000,19
610135.00000,18
610138.00000,0
610140.00000,50
610143.00000,74
610144.00000,0
610145.00000,345
610147.00000,75
610148.00000,25
610149.00000,1
610150.00000,0
610151.00000,0
610153.00000,48
610154.00000,70
610156.00000,6
610159.00000,31
610160.00000,79
610161.00000,3
610164.00000,123
610166.00000,28
610169.00000,30
610171.00000,9
610175.00000,7
610185.00000,135
610188.00000,35
610192.00000,233
610194.00000,192
610196.00000,52
610203.00000,31
610208.00000,30
610211.00000,43
610217.00000,38
610218.00000,69
610219.00000,0
610220.00000,60
610221.00000,96
610222.00000,0
610224.00000,202
610225.00000,236
610227.00000,156
610228.00000,71
610233.00000,0
610242.00000,0
610245.00000,196
610246.00000,194
610247.00000,69
610249.00000,52
610251.00000,48
610252.00000,13
610254.00000,111
610255.00000,13
610256.00000,9
610258.00000,33
610259.00000,87
610262.00000,34
610265.00000,56
610266.00000,0
610269.00000,174
610270.00000,39
610271.00000,16
610277.00000,34
610278.00000,14
610279.00000,11
610281.00000,266
610282.00000,30
610283.00000,29
610285.00000,51
610287.00000,79
610288.00000,41
610289.00000,7
610290.00000,22
610291.00000,158
610292.00000,224
610293.00000,80
610294.00000,114
610298.00000,77
610299.00000,0
610300.00000,7
610305.00000,117
610307.00000,115
610308.00000,9
610311.00000,16
610315.00000,0
610317.00000,0
610319.00000,18
610322.00000,208
610325.00000,186
610328.00000,31
610330.00000,55
610331.00000,0
610332.00000,35
610334.00000,63
610336.00000,10
610337.00000,42
610340.00000,76
610343.00000,67
